,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt
2775,2020,2020-12-10,21:30,Thu,Away,Leonardo Sígari Zanon,Brasil de Pelotas,Náutico,4-2-3-1,L,45.0,0.0,0.0,0.0,12.0,3.0,25.0,0.0,0.0,0.0,0.0
2776,2020,2020-12-13,20:30,Sun,Home,Igor Junior Benevenuto,Brasil de Pelotas,Guarani,3-4-3,W,36.0,3.0,3.0,3.0,13.0,4.0,30.8,0.15,0.5,1.0,1.0
2777,2020,2020-12-16,16:30,Wed,Home,Maguielson Lima Barbosa,Brasil de Pelotas,Botafogo (SP),3-4-3,D,63.0,0.0,0.0,0.0,16.0,3.0,18.8,0.0,0.0,0.0,0.0
2778,2020,2020-12-21,17:30,Mon,Away,Leandro Bizzio Marinho,Brasil de Pelotas,Paraná,4-2-3-1,W,40.0,1.0,1.0,1.0,5.0,1.0,20.0,0.2,1.0,0.0,0.0
2779,2020,2020-12-28,17:00,Mon,Home,Vinicius Furlan,Brasil de Pelotas,Confiança,4-2-3-1,W,44.0,1.0,1.0,1.0,14.0,5.0,35.7,0.07,0.2,0.0,0.0
2780,2020,2021-01-03,16:00,Sun,Away,Rodrigo Carvalhaes de Miranda,Brasil de Pelotas,Chapecoense,4-2-3-1,D,38.0,0.0,0.0,0.0,11.0,3.0,27.3,0.0,0.0,0.0,0.0
2781,2020,2021-01-08,16:00,Fri,Home,Rodrigo Batista Raposo,Brasil de Pelotas,Avaí,4-2-3-1,L,45.0,0.0,0.0,0.0,7.0,3.0,42.9,0.0,0.0,0.0,0.0
2782,2020,2021-01-12,19:15,Tue,Home,Ricardo Marques Ribeiro,Brasil de Pelotas,Juventude,4-2-3-1,W,40.0,2.0,2.0,2.0,13.0,3.0,23.1,0.08,0.33,1.0,1.0
2783,2020,2021-01-15,17:30,Fri,Away,Jefferson Ferreira de Moraes,Brasil de Pelotas,Figueirense,4-2-3-1,L,50.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0
2784,2020,2021-01-19,16:00,Tue,Home,Salim Fende Chavez,Brasil de Pelotas,América (MG),4-2-3-1,D,41.0,0.0,0.0,0.0,8.0,1.0,12.5,0.0,0.0,0.0,0.0
2785,2020,2021-01-22,19:15,Fri,Away,Rodolpho Toski Marques,Brasil de Pelotas,CSA,4-3-3,D,44.0,1.0,1.0,1.0,13.0,2.0,15.4,0.08,0.5,0.0,0.0
2786,2020,2021-01-29,21:30,Fri,Home,Caio Max Augusto Vieira,Brasil de Pelotas,Vitória,4-2-3-1,L,51.0,0.0,0.0,0.0,11.0,1.0,9.1,0.0,0.0,0.0,0.0
2787,2020,,nan,,Home,Diego Pombo Lopez,Brasil de Pelotas,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,31.0,391.0,118.0,30.2,0.07,0.23,4.0,4.0
2788,2020,2020-08-08,21:00,Sat,Away,Marco Aurelio Augusto Fazekas Ferreira,Guarani,CSA,4-2-3-1,L,72.0,0.0,0.0,0.0,19.0,4.0,21.1,0.0,0.0,0.0,0.0
2789,2020,2020-08-11,20:30,Tue,Home,Ivan da Silva Guimarães Jr.,Guarani,Cruzeiro,4-3-3,L,67.0,2.0,2.0,2.0,18.0,6.0,33.3,0.11,0.33,0.0,0.0
2790,2020,2020-08-15,11:00,Sat,Away,Lucas Canetto Bellote,Guarani,Botafogo (SP),4-4-2◆,W,58.0,1.0,1.0,1.0,8.0,1.0,12.5,0.13,1.0,0.0,0.0
2791,2020,2020-08-18,21:30,Tue,Home,Paulo Cesar Zanovelli da Silva,Guarani,Paraná,4-3-1-2,L,58.0,1.0,1.0,1.0,16.0,3.0,18.8,0.06,0.33,0.0,0.0
2792,2020,2020-08-24,20:00,Mon,Away,Ronei Candido Alves,Guarani,Chapecoense,4-3-3,L,46.0,0.0,0.0,0.0,15.0,6.0,40.0,0.0,0.0,0.0,2.0
2793,2020,2020-08-28,21:30,Fri,Home,Ramon Abatti Abel,Guarani,Náutico,4-3-3,L,49.0,1.0,1.0,1.0,16.0,3.0,18.8,0.06,0.33,0.0,0.0
2794,2020,2020-08-31,20:00,Mon,Home,Salim Fende Chavez,Guarani,Oeste,4-3-3,D,52.0,1.0,1.0,1.0,12.0,5.0,41.7,0.08,0.2,0.0,0.0
2795,2020,2020-09-05,19:00,Sat,Away,Rodrigo da Fonseca Silva,Guarani,Operário,4-3-3,W,46.0,2.0,2.0,2.0,16.0,3.0,18.8,0.13,0.67,0.0,0.0
2796,2020,2020-09-12,11:00,Sat,Home,Fabio Augusto de Sá Junior,Guarani,Brasil de Pelotas,4-3-3,D,62.0,0.0,0.0,0.0,12.0,4.0,33.3,0.0,0.0,0.0,0.0
2797,2020,2020-09-18,20:15,Fri,Away,Antonio Dib Moraes de Sousa,Guarani,Confiança,4-3-3,L,63.0,0.0,0.0,0.0,6.0,1.0,16.7,0.0,0.0,0.0,0.0
2798,2020,2020-09-26,11:00,Sat,Away,Lucas Paulo Torezin,Guarani,Figueirense,4-2-3-1,D,47.0,2.0,2.0,2.0,11.0,4.0,36.4,0.18,0.5,0.0,0.0
2799,2020,2020-09-29,21:30,Tue,Home,Rodrigo Batista Raposo,Guarani,Sampaio Corrêa,4-2-3-1,D,49.0,1.0,1.0,1.0,6.0,4.0,66.7,0.17,0.25,0.0,0.0
2800,2020,2020-10-03,11:00,Sat,Away,Adriano Barros Carneiro,Guarani,América (MG),4-2-3-1,D,54.0,0.0,0.0,0.0,14.0,2.0,14.3,0.0,0.0,0.0,0.0
2801,2020,2020-10-06,21:30,Tue,Away,Raphael Claus,Guarani,Ponte Preta,4-2-3-1,L,64.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0
2802,2020,2020-10-10,16:30,Sat,Home,Charly Wendy Straub Deretti,Guarani,CRB,4-2-3-1,W,45.0,3.0,3.0,3.0,10.0,4.0,40.0,0.2,0.5,1.0,1.0
2803,2020,2020-10-13,21:30,Tue,Home,Denis Ribeiro Serafim,Guarani,Cuiabá,4-2-3-1,W,54.0,1.0,1.0,1.0,12.0,4.0,33.3,0.08,0.25,0.0,0.0
2804,2020,2020-10-22,21:30,Thu,Away,Wagner Reway,Guarani,Vitória,4-3-3,D,60.0,1.0,1.0,1.0,10.0,4.0,40.0,0.1,0.25,0.0,0.0
2805,2020,2020-10-25,18:15,Sun,Home,Marielson Alves Silva,Guarani,Avaí,4-2-3-1,W,52.0,2.0,2.0,1.0,17.0,7.0,41.2,0.06,0.14,0.0,0.0
2806,2020,2020-11-01,18:15,Sun,Away,Alisson Sidnei Furtado,Guarani,Juventude,4-2-3-1,L,60.0,0.0,0.0,0.0,19.0,3.0,15.8,0.0,0.0,0.0,0.0
2807,2020,2020-11-06,19:15,Fri,Home,André Rodrigo Rocha,Guarani,CSA,4-1-4-1,W,45.0,2.0,2.0,2.0,14.0,5.0,35.7,0.07,0.2,1.0,1.0
2808,2020,2020-11-09,20:00,Mon,Away,Rodrigo Carvalhaes de Miranda,Guarani,Cruzeiro,4-1-4-1,D,56.0,3.0,3.0,3.0,15.0,5.0,33.3,0.2,0.6,0.0,0.0
2809,2020,2020-11-20,19:15,Fri,Home,Vinicius Gomes do Amaral,Guarani,Botafogo (SP),4-1-4-1,W,56.0,2.0,2.0,2.0,11.0,5.0,45.5,0.18,0.4,0.0,0.0
2810,2020,2020-11-24,16:30,Tue,Away,Alexandre Vargas Tavares de Jesus,Guarani,Paraná,4-1-4-1,W,52.0,2.0,2.0,2.0,10.0,4.0,40.0,0.2,0.5,0.0,0.0
2811,2020,2020-11-28,21:00,Sat,Home,Pablo Ramón Goncalves Pinheiro,Guarani,Chapecoense,4-1-4-1,W,42.0,2.0,2.0,2.0,11.0,5.0,45.5,0.18,0.4,0.0,0.0
2812,2020,2020-12-01,19:15,Tue,Away,Francisco Carlos do Nascimento,Guarani,Náutico,4-1-4-1,L,56.0,0.0,0.0,0.0,13.0,2.0,15.4,0.0,0.0,0.0,0.0
2813,2020,2020-12-04,16:00,Fri,Away,Diego Pombo Lopez,Guarani,Oeste,4-1-4-1,W,60.0,1.0,1.0,1.0,19.0,7.0,36.8,0.05,0.14,0.0,0.0
2814,2020,2020-12-08,16:30,Tue,Home,Diego da Silva Castro,Guarani,Operário,4-1-4-1,W,48.0,3.0,3.0,3.0,14.0,8.0,57.1,0.21,0.38,0.0,0.0
2815,2020,2020-12-13,20:30,Sun,Away,Igor Junior Benevenuto,Guarani,Brasil de Pelotas,4-2-3-1,L,65.0,1.0,1.0,1.0,12.0,2.0,16.7,0.08,0.5,0.0,0.0
2816,2020,2020-12-16,19:15,Wed,Home,Grazianni Maciel Rocha,Guarani,Confiança,4-1-4-1,W,44.0,1.0,1.0,1.0,9.0,2.0,22.2,0.0,0.0,1.0,1.0
2817,2020,2020-12-20,18:15,Sun,Home,Zandick Gondim Alves Junior,Guarani,Figueirense,4-1-4-1,D,56.0,2.0,2.0,2.0,22.0,10.0,45.5,0.09,0.2,0.0,0.0
2818,2020,2020-12-23,19:00,Wed,Away,Diego Pombo Lopez,Guarani,Sampaio Corrêa,4-1-4-1,W,45.0,1.0,1.0,1.0,16.0,8.0,50.0,0.06,0.13,0.0,0.0
2819,2020,2021-01-02,21:00,Sat,Home,Marcelo de Lima Henrique,Guarani,América (MG),4-1-4-1,L,71.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,0.0,0.0,0.0
2820,2020,2021-01-05,19:15,Tue,Home,Heber Roberto Lopes,Guarani,Ponte Preta,4-1-4-1,D,66.0,1.0,1.0,1.0,32.0,7.0,21.9,0.03,0.14,0.0,0.0
2821,2020,2021-01-11,20:00,Mon,Away,Antonio Dib Moraes de Sousa,Guarani,CRB,4-1-4-1,L,55.0,0.0,0.0,0.0,17.0,6.0,35.3,0.0,0.0,0.0,0.0
2822,2020,2021-01-14,20:30,Thu,Away,Jose Mendonca da Silva Junior,Guarani,Cuiabá,4-1-4-1,L,46.0,0.0,0.0,0.0,8.0,3.0,37.5,0.0,0.0,0.0,0.0
2823,2020,2021-01-20,16:00,Wed,Home,Wagner do Nascimento Magalhaes,Guarani,Vitória,4-1-4-1,L,54.0,1.0,1.0,1.0,10.0,2.0,20.0,0.1,0.5,0.0,0.0
2824,2020,2021-01-23,18:30,Sat,Away,Diego Pombo Lopez,Guarani,Avaí,4-3-3,L,59.0,1.0,1.0,1.0,22.0,4.0,18.2,0.05,0.25,0.0,0.0
2825,2020,2021-01-29,21:30,Fri,Home,Bruno Arleu de Araujo,Guarani,Juventude,4-3-3,L,64.0,0.0,0.0,0.0,9.0,3.0,33.3,0.0,0.0,0.0,0.0
2826,2020,,nan,,Home,Diego Pombo Lopez,Guarani,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,40.0,525.0,160.0,30.5,0.07,0.23,3.0,5.0
2827,2020,2020-08-08,19:00,Sat,Home,Antonio Dib Moraes de Sousa,Vitoria,Sampaio Corrêa,4-2-3-1,W,58.0,1.0,1.0,1.0,7.0,5.0,71.4,0.0,0.0,1.0,1.0
2828,2020,2020-08-11,21:30,Tue,Away,Leonardo Ferreira Lima,Vitoria,Figueirense,4-2-3-1,D,52.0,0.0,0.0,0.0,14.0,1.0,7.1,0.0,0.0,0.0,0.0
2829,2020,2020-08-14,20:30,Fri,Away,Daniel Nobre Bins,Vitoria,Ponte Preta,4-3-3,D,47.0,3.0,3.0,3.0,14.0,5.0,35.7,0.21,0.6,0.0,0.0
2830,2020,2020-08-19,21:30,Wed,Home,Heber Roberto Lopes,Vitoria,Náutico,4-3-3,D,57.0,0.0,0.0,0.0,15.0,2.0,13.3,0.0,0.0,0.0,0.0
2831,2020,2020-08-22,19:00,Sat,Away,Adriano Barros Carneiro,Vitoria,CRB,4-2-3-1,D,54.0,2.0,2.0,2.0,13.0,4.0,30.8,0.15,0.5,0.0,0.0
2832,2020,2020-08-29,16:30,Sat,Home,Pablo Ramón Goncalves Pinheiro,Vitoria,Paraná,4-2-3-1,W,47.0,1.0,1.0,1.0,17.0,5.0,29.4,0.0,0.0,1.0,1.0
2833,2020,2020-09-01,22:30,Tue,Away,Douglas Marques das Flores,Vitoria,Confiança,4-2-3-1,L,61.0,0.0,0.0,0.0,15.0,3.0,20.0,0.0,0.0,0.0,0.0
2834,2020,2020-09-05,16:30,Sat,Home,Ronei Candido Alves,Vitoria,Cuiabá,4-1-4-1,W,58.0,4.0,4.0,4.0,16.0,8.0,50.0,0.19,0.38,1.0,1.0
2835,2020,2020-09-11,21:30,Fri,Away,Edina Alves Batista,Vitoria,Cruzeiro,4-2-3-1,L,47.0,0.0,0.0,0.0,15.0,3.0,20.0,0.0,0.0,0.0,0.0
2836,2020,2020-09-14,20:00,Mon,Away,Alexandre Vargas Tavares de Jesus,Vitoria,Juventude,4-2-3-1,D,54.0,1.0,1.0,1.0,13.0,3.0,23.1,0.08,0.33,0.0,0.0
2837,2020,2020-09-26,16:30,Sat,Home,Fabio Augusto de Sá Junior,Vitoria,Oeste,4-2-3-1,W,77.0,3.0,3.0,3.0,23.0,9.0,39.1,0.13,0.33,0.0,0.0
2838,2020,2020-09-29,19:15,Tue,Home,Leo Simão Holanda,Vitoria,CSA,4-2-3-1,L,71.0,0.0,0.0,0.0,19.0,4.0,21.1,0.0,0.0,0.0,0.0
2839,2020,2020-10-02,19:15,Fri,Away,Thiago Luis Scarascati,Vitoria,Operário,4-2-3-1,D,48.0,1.0,1.0,1.0,16.0,2.0,12.5,0.06,0.5,0.0,0.0
2840,2020,2020-10-06,19:15,Tue,Home,Andrey Da Silva e Silva,Vitoria,América (MG),4-2-3-1,L,61.0,1.0,1.0,1.0,25.0,9.0,36.0,0.0,0.0,1.0,1.0
2841,2020,2020-10-10,16:00,Sat,Home,Marcos Mateus Pereira,Vitoria,Avaí,4-2-3-1,L,70.0,1.0,1.0,1.0,22.0,8.0,36.4,0.05,0.13,0.0,0.0
2842,2020,2020-10-17,16:00,Sat,Away,Alexandre Vargas Tavares de Jesus,Vitoria,Chapecoense,4-2-3-1,D,62.0,1.0,1.0,1.0,17.0,7.0,41.2,0.0,0.0,1.0,1.0
2843,2020,2020-10-22,21:30,Thu,Home,Wagner Reway,Vitoria,Guarani,4-2-3-1,D,40.0,1.0,1.0,1.0,13.0,6.0,46.2,0.0,0.0,1.0,1.0
2844,2020,2020-10-25,20:30,Sun,Away,Dewson Fernando Freitas da Silva,Vitoria,Botafogo (SP),4-3-1-2,L,70.0,1.0,1.0,1.0,14.0,4.0,28.6,0.07,0.25,0.0,0.0
2845,2020,2020-10-30,19:15,Fri,Home,Grazianni Maciel Rocha,Vitoria,Brasil de Pelotas,4-2-3-1,D,65.0,0.0,0.0,0.0,33.0,8.0,24.2,0.0,0.0,0.0,0.0
2846,2020,2020-11-08,16:00,Sun,Away,Leandro Bizzio Marinho,Vitoria,Sampaio Corrêa,4-2-3-1,L,37.0,1.0,1.0,1.0,11.0,6.0,54.5,0.09,0.17,0.0,0.0
2847,2020,2020-11-12,21:30,Thu,Home,Thiago Duarte Peixoto,Vitoria,Figueirense,4-1-4-1,W,56.0,3.0,3.0,3.0,20.0,5.0,25.0,0.15,0.6,0.0,0.0
2848,2020,2020-11-20,16:30,Fri,Home,Rodrigo Batista Raposo,Vitoria,Ponte Preta,4-4-2◆,D,53.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0
2849,2020,2020-11-25,19:00,Wed,Away,Emerson De Almeida Ferreira,Vitoria,Náutico,4-3-3,D,47.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,0.0,0.0,0.0
2850,2020,2020-11-28,18:30,Sat,Home,Jefferson Ferreira de Moraes,Vitoria,CRB,4-4-2◆,W,50.0,2.0,2.0,2.0,13.0,7.0,53.8,0.15,0.29,0.0,0.0
2851,2020,2020-12-01,21:30,Tue,Away,Tiago Nascimento dos Santos,Vitoria,Paraná,4-4-2◆,W,45.0,4.0,4.0,3.0,11.0,5.0,45.5,0.18,0.4,1.0,1.0
2852,2020,2020-12-04,19:15,Fri,Home,Wanderson Alves de Souza,Vitoria,Confiança,4-4-2◆,L,54.0,2.0,2.0,2.0,11.0,5.0,45.5,0.18,0.4,0.0,0.0
2853,2020,2020-12-08,20:30,Tue,Away,Zandick Gondim Alves Junior,Vitoria,Cuiabá,4-4-2◆,D,49.0,3.0,3.0,3.0,16.0,9.0,56.3,0.19,0.33,0.0,1.0
2854,2020,2020-12-11,21:30,Fri,Home,Douglas Schwengber da Silva,Vitoria,Cruzeiro,4-4-2◆,L,54.0,0.0,0.0,0.0,9.0,3.0,33.3,0.0,0.0,0.0,0.0
2855,2020,2020-12-15,21:30,Tue,Home,Alisson Sidnei Furtado,Vitoria,Juventude,4-1-4-1,W,38.0,1.0,1.0,1.0,10.0,5.0,50.0,0.1,0.2,0.0,0.0
2856,2020,2020-12-18,16:00,Fri,Away,Adriano Barros Carneiro,Vitoria,Oeste,4-1-4-1,L,61.0,1.0,1.0,1.0,17.0,4.0,23.5,0.06,0.25,0.0,0.0
2857,2020,2020-12-22,19:15,Tue,Away,Vinicius Gomes do Amaral,Vitoria,CSA,4-1-4-1,L,52.0,0.0,0.0,0.0,14.0,2.0,14.3,0.0,0.0,0.0,0.0
2858,2020,2021-01-03,18:15,Sun,Home,Antonio Dib Moraes de Sousa,Vitoria,Operário,4-2-3-1,D,64.0,1.0,1.0,1.0,16.0,6.0,37.5,0.06,0.17,0.0,0.0
2859,2020,2021-01-09,19:00,Sat,Away,Alexandre Vargas Tavares de Jesus,Vitoria,América (MG),4-2-3-1,L,47.0,0.0,0.0,0.0,12.0,5.0,41.7,0.0,0.0,0.0,0.0
2860,2020,2021-01-13,19:00,Wed,Away,Rodrigo Carvalhaes de Miranda,Vitoria,Avaí,4-2-3-1,D,53.0,2.0,2.0,2.0,8.0,2.0,25.0,0.25,1.0,0.0,0.0
2861,2020,2021-01-17,16:00,Sun,Home,Vinicius Furlan,Vitoria,Chapecoense,4-2-3-1,D,51.0,0.0,0.0,0.0,21.0,5.0,23.8,0.0,0.0,0.0,0.0
2862,2020,2021-01-20,16:00,Wed,Away,Wagner do Nascimento Magalhaes,Vitoria,Guarani,4-2-3-1,W,46.0,2.0,2.0,2.0,11.0,5.0,45.5,0.09,0.2,1.0,1.0
2863,2020,2021-01-26,21:30,Tue,Home,Emerson De Almeida Ferreira,Vitoria,Botafogo (SP),4-2-3-1,W,55.0,1.0,1.0,0.0,22.0,5.0,22.7,0.0,0.0,0.0,0.0
2864,2020,2021-01-29,21:30,Fri,Away,Caio Max Augusto Vieira,Vitoria,Brasil de Pelotas,4-4-2◆,W,49.0,1.0,1.0,1.0,22.0,8.0,36.4,0.05,0.13,0.0,0.0
2865,2020,,nan,,Home,Diego Pombo Lopez,Vitoria,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,43.0,589.0,188.0,31.9,0.06,0.19,8.0,9.0
2866,2020,2020-08-07,22:30,Fri,Home,Luiz Paulo de Moura Pinheiro,Confianca,Paraná,4-1-4-1,D,66.0,2.0,2.0,2.0,24.0,10.0,41.7,0.08,0.2,0.0,0.0
2867,2020,2020-08-11,19:15,Tue,Away,Charly Wendy Straub Deretti,Confianca,Botafogo (SP),4-2-3-1,L,63.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
2868,2020,2020-08-18,20:30,Tue,Away,Thiago Luis Scarascati,Confianca,Cuiabá,4-2-3-1,L,48.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,0.0,0.0,0.0
2869,2020,2020-08-23,19:00,Sun,Home,Marcelo de Lima Henrique,Confianca,Cruzeiro,4-2-3-1,D,39.0,1.0,1.0,1.0,10.0,4.0,40.0,0.1,0.25,0.0,0.0
2870,2020,2020-08-29,19:00,Sat,Away,Leo Simão Holanda,Confianca,Figueirense,4-2-3-1,D,37.0,0.0,0.0,0.0,10.0,4.0,40.0,0.0,0.0,0.0,0.0
2871,2020,2020-09-01,22:30,Tue,Home,Douglas Marques das Flores,Confianca,Vitória,4-2-3-1,W,39.0,1.0,1.0,1.0,17.0,3.0,17.6,0.06,0.33,0.0,0.0
2872,2020,2020-09-05,16:30,Sat,Away,Ricarle Gonçalves Batista,Confianca,CSA,4-2-3-1,D,60.0,1.0,1.0,1.0,18.0,8.0,44.4,0.06,0.13,0.0,0.0
2873,2020,2020-09-08,19:15,Tue,Away,Leonardo Ferreira Lima,Confianca,Juventude,4-2-3-1,L,38.0,1.0,1.0,1.0,12.0,4.0,33.3,0.08,0.25,0.0,0.0
2874,2020,2020-09-15,20:15,Tue,Home,Lucas Canetto Bellote,Confianca,Avaí,4-2-3-1,D,54.0,2.0,2.0,1.0,15.0,6.0,40.0,0.07,0.17,0.0,0.0
2875,2020,2020-09-18,20:15,Fri,Home,Antonio Dib Moraes de Sousa,Confianca,Guarani,4-2-3-1,W,37.0,1.0,1.0,1.0,11.0,1.0,9.1,0.09,1.0,0.0,0.0
2876,2020,2020-09-27,20:30,Sun,Away,Gilberto Rodrigues Castro Junior,Confianca,Ponte Preta,4-2-3-1,L,38.0,1.0,1.0,1.0,12.0,1.0,8.3,0.08,1.0,0.0,0.0
2877,2020,2020-09-30,17:30,Wed,Home,Pablo Ramón Goncalves Pinheiro,Confianca,Brasil de Pelotas,4-2-3-1,D,56.0,1.0,1.0,1.0,20.0,10.0,50.0,0.05,0.1,0.0,0.0
2878,2020,2020-10-03,16:00,Sat,Away,Paulo Henrique de Melo Salmazio,Confianca,Náutico,4-2-3-1,W,33.0,1.0,1.0,1.0,16.0,6.0,37.5,0.06,0.17,0.0,0.0
2879,2020,2020-10-06,18:00,Tue,Home,Zandick Gondim Alves Junior,Confianca,CRB,4-2-3-1,W,59.0,1.0,1.0,1.0,13.0,3.0,23.1,0.08,0.33,0.0,0.0
2880,2020,2020-10-09,16:30,Fri,Away,Ronei Candido Alves,Confianca,Operário,3-4-3,D,39.0,1.0,1.0,1.0,13.0,5.0,38.5,0.08,0.2,0.0,1.0
2881,2020,2020-10-17,17:30,Sat,Home,Maguielson Lima Barbosa,Confianca,Oeste,4-2-3-1,W,32.0,3.0,3.0,3.0,11.0,8.0,72.7,0.27,0.38,0.0,0.0
2882,2020,2020-10-21,19:00,Wed,Away,Emerson De Almeida Ferreira,Confianca,Sampaio Corrêa,4-3-3,W,34.0,3.0,3.0,3.0,7.0,4.0,57.1,0.29,0.5,1.0,1.0
2883,2020,2020-10-24,22:00,Sat,Away,Jefferson Ferreira de Moraes,Confianca,América (MG),4-2-3-1,L,64.0,1.0,1.0,1.0,17.0,4.0,23.5,0.0,0.0,1.0,1.0
2884,2020,2020-10-31,17:30,Sat,Home,Leo Simão Holanda,Confianca,Chapecoense,4-2-3-1,L,72.0,0.0,0.0,0.0,17.0,3.0,17.6,0.0,0.0,0.0,0.0
2885,2020,2020-11-06,21:30,Fri,Away,Jonathan Antero Silva,Confianca,Paraná,4-1-4-1,D,59.0,1.0,1.0,1.0,12.0,6.0,50.0,0.08,0.17,0.0,0.0
2886,2020,2020-11-10,22:30,Tue,Home,Adriano Barros Carneiro,Confianca,Botafogo (SP),4-2-3-1,W,65.0,1.0,1.0,1.0,15.0,3.0,20.0,0.07,0.33,0.0,0.0
2887,2020,2020-11-20,16:30,Fri,Away,Paulo Cesar Zanovelli da Silva,Confianca,Avaí,4-2-3-1,L,53.0,0.0,0.0,0.0,7.0,3.0,42.9,0.0,0.0,0.0,0.0
2888,2020,2020-11-24,20:15,Tue,Home,Alisson Sidnei Furtado,Confianca,Cuiabá,4-2-3-1,W,58.0,2.0,2.0,2.0,13.0,5.0,38.5,0.15,0.4,0.0,0.0
2889,2020,2020-11-27,21:30,Fri,Away,Andrey Da Silva e Silva,Confianca,Cruzeiro,4-3-3,W,38.0,2.0,2.0,2.0,12.0,4.0,33.3,0.08,0.25,1.0,1.0
2890,2020,2020-12-01,20:15,Tue,Home,Rodrigo Batista Raposo,Confianca,Figueirense,4-2-3-1,D,60.0,1.0,1.0,1.0,12.0,3.0,25.0,0.08,0.33,0.0,0.0
2891,2020,2020-12-04,19:15,Fri,Away,Wanderson Alves de Souza,Confianca,Vitória,4-2-3-1,W,46.0,3.0,3.0,3.0,9.0,3.0,33.3,0.22,0.67,1.0,1.0
2892,2020,2020-12-08,22:30,Tue,Home,Lucas Paulo Torezin,Confianca,CSA,4-2-3-1,L,55.0,1.0,1.0,1.0,18.0,4.0,22.2,0.06,0.25,0.0,0.0
2893,2020,2020-12-12,20:00,Sat,Home,Paulo Henrique Schleinch Vollkopf,Confianca,Juventude,4-2-3-1,L,65.0,0.0,0.0,0.0,15.0,4.0,26.7,0.0,0.0,0.0,0.0
2894,2020,2020-12-16,19:15,Wed,Away,Grazianni Maciel Rocha,Confianca,Guarani,5-4-1,L,56.0,0.0,0.0,0.0,11.0,5.0,45.5,0.0,0.0,0.0,0.0
2895,2020,2020-12-19,20:00,Sat,Home,Emerson De Almeida Ferreira,Confianca,Ponte Preta,4-2-3-1,L,55.0,1.0,1.0,1.0,10.0,5.0,50.0,0.1,0.2,0.0,0.0
2896,2020,2020-12-28,17:00,Mon,Away,Vinicius Furlan,Confianca,Brasil de Pelotas,4-2-3-1,L,56.0,0.0,0.0,0.0,15.0,1.0,6.7,0.0,0.0,0.0,0.0
2897,2020,2021-01-04,21:00,Mon,Home,Dewson Fernando Freitas da Silva,Confianca,Náutico,4-1-4-1,W,41.0,2.0,2.0,2.0,19.0,7.0,36.8,0.05,0.14,1.0,1.0
2898,2020,2021-01-08,19:15,Fri,Away,Pablo Ramón Goncalves Pinheiro,Confianca,CRB,4-2-3-1,L,56.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0
2899,2020,2021-01-11,21:00,Mon,Home,Jonathan Antero Silva,Confianca,Operário,4-2-3-1,L,41.0,1.0,1.0,1.0,7.0,3.0,42.9,0.14,0.33,0.0,0.0
2900,2020,2021-01-16,21:00,Sat,Away,Paulo Renato Moreira da Silva Coelho,Confianca,Oeste,4-2-3-1,W,42.0,1.0,1.0,1.0,16.0,8.0,50.0,0.0,0.0,1.0,1.0
2901,2020,2021-01-19,20:15,Tue,Home,Antonio Dib Moraes de Sousa,Confianca,Sampaio Corrêa,4-2-3-1,L,54.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0
2902,2020,2021-01-23,17:15,Sat,Home,Paulo Roberto Alves Júnior,Confianca,América (MG),4-2-3-1,D,41.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0
2903,2020,2021-01-29,21:30,Fri,Away,Anderson Daronco,Confianca,Chapecoense,4-2-3-1,L,51.0,1.0,1.0,1.0,20.0,7.0,35.0,0.05,0.14,0.0,0.0
2904,2020,,nan,,Home,Diego Pombo Lopez,Confianca,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,37.0,506.0,167.0,33.0,0.06,0.19,6.0,7.0
2905,2020,2020-08-08,19:00,Sat,Away,Alexandre Vargas Tavares de Jesus,Nautico,Avaí,4-2-3-1,L,59.0,1.0,1.0,1.0,12.0,5.0,41.7,0.08,0.2,0.0,0.0
2906,2020,2020-08-11,21:30,Tue,Home,Vinicius Gonçalves Dias Araujo,Nautico,Operário,4-2-3-1,D,41.0,0.0,0.0,0.0,15.0,3.0,20.0,0.0,0.0,0.0,0.0
2907,2020,2020-08-15,19:00,Sat,Home,Douglas Marques das Flores,Nautico,CRB,4-2-3-1,D,36.0,1.0,1.0,1.0,17.0,6.0,35.3,0.06,0.17,0.0,0.0
