,year,date,time,day,venue,referee,team,opponent,formation,result,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt
595,2022,2022-07-04,18:00,Mon,Home,Petri Viljanen,Helsinki IFK,Ilves,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
596,2022,2022-07-09,17:00,Sat,Home,Peiman Simani,Helsinki IFK,Haka,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
597,2022,2022-07-16,18:30,Sat,Away,Oliver Reitala,Helsinki IFK,IFK Mariehamn,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
598,2022,2022-07-24,16:00,Sun,Away,Peiman Simani,Helsinki IFK,KuPS,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
599,2022,2022-08-01,18:00,Mon,Home,Oskari Hämäläinen,Helsinki IFK,Inter Turku,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
600,2022,2022-08-08,18:00,Mon,Away,Mohammad Al Emara,Helsinki IFK,Lahti,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
601,2022,2022-08-15,18:00,Mon,Home,Petri Viljanen,Helsinki IFK,SJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
602,2022,2022-08-22,18:00,Mon,Away,Ville Nevalainen,Helsinki IFK,FC Honka,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
603,2022,2022-08-28,18:00,Sun,Away,Joni Hyytiä,Helsinki IFK,VPS,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
604,2022,2022-09-05,18:00,Mon,Away,Antti Munukka,Helsinki IFK,HJK,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
605,2022,2022-09-11,16:00,Sun,Home,Joni Hyytiä,Helsinki IFK,AC Oulu,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
606,2022,2022-09-18,17:00,Sun,Away,Oliver Reitala,Helsinki IFK,AC Oulu,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
607,2022,2022-09-28,18:00,Wed,Home,Kontinen Joona,Helsinki IFK,Ilves,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
608,2022,2022-10-02,16:00,Sun,Away,Matti Roth,Helsinki IFK,VPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
609,2022,2022-10-08,15:00,Sat,Home,Oliver Reitala,Helsinki IFK,IFK Mariehamn,4-3-3,L,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
610,2022,2022-10-16,15:00,Sun,Away,Oskari Hämäläinen,Helsinki IFK,Lahti,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
611,2022,,nan,,Home,Antti Munukka,Helsinki IFK,IFK Mariehamn,4-3-3,W,1.271170006464124,1.271170006464124,20.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,2.0,2.0
612,2021,2021-04-24,17:00,Sat,Away,Petri Viljanen,KuPS,Inter Turku,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
613,2021,2021-05-02,18:30,Sun,Home,Mohammad Al Emara,KuPS,HJK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
614,2021,2021-05-11,18:30,Tue,Away,Dennis Antamo,KuPS,Lahti,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
615,2021,2021-05-14,18:30,Fri,Home,Joni Hyytiä,KuPS,IFK Mariehamn,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
616,2021,2021-05-22,19:00,Sat,Away,Oliver Reitala,KuPS,Ilves,4-3-3,L,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
617,2021,2021-05-29,17:00,Sat,Home,Ville Nevalainen,KuPS,Haka,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
618,2021,2021-06-10,18:30,Thu,Away,Petri Viljanen,KuPS,SJK,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
619,2021,2021-06-14,18:30,Mon,Home,Antti Munukka,KuPS,Inter Turku,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
620,2021,2021-06-19,17:00,Sat,Home,Mattias Gestranius,KuPS,FC Honka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
621,2021,2021-06-24,18:30,Thu,Away,Oskari Hämäläinen,KuPS,AC Oulu,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
622,2021,2021-06-30,18:30,Wed,Home,Ville Nevalainen,KuPS,AC Oulu,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
623,2021,2021-07-11,18:30,Sun,Away,Joni Hyytiä,KuPS,Haka,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
624,2021,2021-07-25,18:30,Sun,Home,Mohammad Al Emara,KuPS,Ilves,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
625,2021,2021-08-08,18:30,Sun,Home,Jari Järvinen,KuPS,Lahti,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
626,2021,2021-08-15,18:30,Sun,Home,Antti Munukka,KuPS,KTP,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
627,2021,2021-08-22,18:30,Sun,Away,Oliver Reitala,KuPS,HIFK,4-3-3,W,5.0,5.0,5.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
628,2021,2021-08-29,18:30,Sun,Away,Dennis Antamo,KuPS,HJK,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
629,2021,2021-09-05,18:30,Sun,Away,Jari Järvinen,KuPS,IFK Mariehamn,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
630,2021,2021-09-11,17:00,Sat,Home,Mattias Gestranius,KuPS,SJK,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
631,2021,2021-09-18,17:00,Sat,Away,Mattias Gestranius,KuPS,KTP,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
632,2021,2021-09-22,18:30,Wed,Away,Petri Viljanen,KuPS,FC Honka,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
633,2021,2021-09-26,18:30,Sun,Home,Oskari Hämäläinen,KuPS,HIFK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
634,2021,2021-10-02,17:00,Sat,Home,Petri Viljanen,KuPS,Ilves,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
635,2021,2021-10-16,17:00,Sat,Away,Oskari Hämäläinen,KuPS,Inter Turku,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
636,2021,2021-10-23,17:00,Sat,Home,Antti Munukka,KuPS,HIFK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
637,2021,2021-10-27,18:30,Wed,Away,Mohammad Al Emara,KuPS,SJK,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
638,2021,2021-10-31,17:00,Sun,Home,Mattias Gestranius,KuPS,HJK,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
639,2021,,nan,,Home,Antti Munukka,KuPS,IFK Mariehamn,4-3-3,W,1.271170006464124,1.271170006464124,60.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,4.0,4.0
640,2021,2021-04-24,15:00,Sat,Home,Oskari Hämäläinen,HJK Helsinki,FC Honka,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
641,2021,2021-05-02,18:30,Sun,Away,Mohammad Al Emara,HJK Helsinki,KuPS,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
642,2021,2021-05-11,18:30,Tue,Away,Ville Nevalainen,HJK Helsinki,Ilves,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
643,2021,2021-05-17,18:30,Mon,Home,Oliver Reitala,HJK Helsinki,Lahti,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
644,2021,2021-05-22,17:00,Sat,Away,Dennis Antamo,HJK Helsinki,SJK,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
645,2021,2021-05-28,18:00,Fri,Home,Joni Hyytiä,HJK Helsinki,AC Oulu,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
646,2021,2021-06-10,18:30,Thu,Away,Mattias Gestranius,HJK Helsinki,Haka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
647,2021,2021-06-14,18:30,Mon,Away,Dennis Antamo,HJK Helsinki,IFK Mariehamn,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
648,2021,2021-06-18,18:00,Fri,Home,Joni Hyytiä,HJK Helsinki,Ilves,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
649,2021,2021-06-24,18:30,Thu,Home,Petri Viljanen,HJK Helsinki,KTP,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
650,2021,2021-06-30,18:30,Wed,Away,Antti Munukka,HJK Helsinki,HIFK,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
651,2021,2021-07-17,18:30,Sat,Away,Ville Nevalainen,HJK Helsinki,AC Oulu,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
652,2021,2021-07-24,17:00,Sat,Home,Dennis Antamo,HJK Helsinki,Haka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
653,2021,2021-07-31,17:00,Sat,Home,Dennis Antamo,HJK Helsinki,SJK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
654,2021,2021-08-07,17:00,Sat,Away,Ville Nevalainen,HJK Helsinki,KTP,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
655,2021,2021-08-15,15:00,Sun,Home,Oliver Reitala,HJK Helsinki,IFK Mariehamn,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
656,2021,2021-08-23,18:30,Mon,Away,Antti Munukka,HJK Helsinki,Lahti,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
657,2021,2021-08-29,18:30,Sun,Home,Dennis Antamo,HJK Helsinki,KuPS,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
658,2021,2021-09-11,17:00,Sat,Away,Mohammad Al Emara,HJK Helsinki,Inter Turku,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
659,2021,2021-09-19,15:00,Sun,Away,Oliver Reitala,HJK Helsinki,FC Honka,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
660,2021,2021-09-22,18:30,Wed,Home,Mohammad Al Emara,HJK Helsinki,HIFK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
661,2021,2021-09-26,18:30,Sun,Home,Dennis Antamo,HJK Helsinki,Inter Turku,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
662,2021,2021-10-03,18:30,Sun,Home,Dennis Antamo,HJK Helsinki,SJK,4-3-3,L,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
663,2021,2021-10-16,15:00,Sat,Away,Joni Hyytiä,HJK Helsinki,Ilves,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
664,2021,2021-10-24,18:30,Sun,Home,Oliver Reitala,HJK Helsinki,Inter Turku,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
665,2021,2021-10-27,18:30,Wed,Home,Petri Viljanen,HJK Helsinki,HIFK,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
666,2021,2021-10-31,17:00,Sun,Away,Mattias Gestranius,HJK Helsinki,KuPS,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
667,2021,,nan,,Home,Antti Munukka,HJK Helsinki,IFK Mariehamn,4-3-3,W,1.271170006464124,1.271170006464124,63.0,45.0,22.0,48.9,0.24,0.5,2.0,2.0
668,2021,2021-04-24,17:00,Sat,Home,Petri Viljanen,Inter Turku,KuPS,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
669,2021,2021-05-03,18:30,Mon,Away,Antti Munukka,Inter Turku,Lahti,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
670,2021,2021-05-09,16:00,Sun,Home,Mattias Gestranius,Inter Turku,Haka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
671,2021,2021-05-14,18:30,Fri,Away,Jari Järvinen,Inter Turku,FC Honka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
672,2021,2021-05-22,15:00,Sat,Home,Ville Nevalainen,Inter Turku,KTP,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
673,2021,2021-05-29,17:00,Sat,Away,Mohammad Al Emara,Inter Turku,HIFK,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
674,2021,2021-06-10,18:00,Thu,Home,Mohammad Al Emara,Inter Turku,IFK Mariehamn,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
675,2021,2021-06-14,18:30,Mon,Away,Antti Munukka,Inter Turku,KuPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
676,2021,2021-06-18,18:30,Fri,Home,Oliver Reitala,Inter Turku,SJK,4-3-3,W,2.0,2.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
677,2021,2021-06-23,18:30,Wed,Away,Antti Munukka,Inter Turku,Ilves,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
678,2021,2021-06-30,18:30,Wed,Home,Dennis Antamo,Inter Turku,Lahti,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
679,2021,2021-07-19,18:30,Mon,Home,Joni Hyytiä,Inter Turku,HIFK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
680,2021,2021-07-25,16:30,Sun,Away,Antti Munukka,Inter Turku,IFK Mariehamn,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
681,2021,2021-08-02,18:30,Mon,Home,Dennis Antamo,Inter Turku,FC Honka,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
682,2021,2021-08-08,16:00,Sun,Away,Oskari Hämäläinen,Inter Turku,Haka,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
683,2021,2021-08-14,17:00,Sat,Away,Dennis Antamo,Inter Turku,AC Oulu,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
684,2021,2021-08-21,15:00,Sat,Home,Jari Järvinen,Inter Turku,Ilves,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
685,2021,2021-08-31,18:30,Tue,Away,Oskari Hämäläinen,Inter Turku,KTP,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
686,2021,2021-09-11,17:00,Sat,Home,Mohammad Al Emara,Inter Turku,HJK,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
687,2021,2021-09-18,17:00,Sat,Away,Jari Järvinen,Inter Turku,SJK,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
688,2021,2021-09-22,18:30,Wed,Home,Mattias Gestranius,Inter Turku,AC Oulu,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
689,2021,2021-09-26,18:30,Sun,Away,Dennis Antamo,Inter Turku,HJK,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
690,2021,2021-10-03,17:00,Sun,Home,Ville Nevalainen,Inter Turku,HIFK,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
691,2021,2021-10-16,17:00,Sat,Home,Oskari Hämäläinen,Inter Turku,KuPS,4-3-3,L,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
692,2021,2021-10-24,18:30,Sun,Away,Oliver Reitala,Inter Turku,HJK,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
693,2021,2021-10-27,18:30,Wed,Away,Ville Nevalainen,Inter Turku,Ilves,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
694,2021,2021-10-31,17:00,Sun,Home,Petri Viljanen,Inter Turku,SJK,4-3-3,L,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
695,2021,,nan,,Home,Antti Munukka,Inter Turku,IFK Mariehamn,4-3-3,W,1.271170006464124,1.271170006464124,45.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,5.0,5.0
696,2021,2021-05-03,18:30,Mon,Home,Joni Hyytiä,SJK,KTP,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
697,2021,2021-05-07,18:30,Fri,Home,Antti Munukka,SJK,HIFK,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
698,2021,2021-05-15,17:00,Sat,Away,Mohammad Al Emara,SJK,AC Oulu,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
699,2021,2021-05-22,17:00,Sat,Home,Dennis Antamo,SJK,HJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
700,2021,2021-05-29,15:00,Sat,Away,Mattias Gestranius,SJK,FC Honka,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
701,2021,2021-06-10,18:30,Thu,Home,Petri Viljanen,SJK,KuPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
702,2021,2021-06-14,18:30,Mon,Home,Mattias Gestranius,SJK,Ilves,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
703,2021,2021-06-18,18:30,Fri,Away,Oliver Reitala,SJK,Inter Turku,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
704,2021,2021-06-24,18:30,Thu,Away,Jari Järvinen,SJK,IFK Mariehamn,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
705,2021,2021-06-30,18:30,Wed,Home,Joni Hyytiä,SJK,IFK Mariehamn,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
706,2021,2021-07-04,18:30,Sun,Away,Petri Viljanen,SJK,Lahti,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
707,2021,2021-07-16,18:30,Fri,Away,Mattias Gestranius,SJK,Ilves,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
708,2021,2021-07-24,17:00,Sat,Home,Ville Nevalainen,SJK,AC Oulu,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
709,2021,2021-07-31,17:00,Sat,Away,Dennis Antamo,SJK,HJK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
710,2021,2021-08-16,18:30,Mon,Home,Mohammad Al Emara,SJK,FC Honka,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
711,2021,2021-08-27,18:30,Fri,Home,Antti Munukka,SJK,Haka,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
712,2021,2021-09-07,18:30,Tue,Away,Pietu Niinimäki,SJK,HIFK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
713,2021,2021-09-11,17:00,Sat,Away,Mattias Gestranius,SJK,KuPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
714,2021,2021-09-14,18:30,Tue,Away,Joni Hyytiä,SJK,KTP,4-3-3,W,1.0,1.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
715,2021,2021-09-18,17:00,Sat,Home,Jari Järvinen,SJK,Inter Turku,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
716,2021,2021-09-22,18:30,Wed,Away,Ville Nevalainen,SJK,Haka,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
717,2021,2021-09-26,18:30,Sun,Home,Joni Hyytiä,SJK,Lahti,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
718,2021,2021-10-03,18:30,Sun,Away,Dennis Antamo,SJK,HJK,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
719,2021,2021-10-16,17:00,Sat,Away,Mattias Gestranius,SJK,HIFK,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
720,2021,2021-10-22,18:30,Fri,Home,Oskari Hämäläinen,SJK,Ilves,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
721,2021,2021-10-27,18:30,Wed,Home,Mohammad Al Emara,SJK,KuPS,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
722,2021,2021-10-31,17:00,Sun,Away,Petri Viljanen,SJK,Inter Turku,4-3-3,W,5.0,5.0,5.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
723,2021,,nan,,Home,Antti Munukka,SJK,IFK Mariehamn,4-3-3,W,1.271170006464124,1.271170006464124,44.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
724,2021,2021-05-03,18:30,Mon,Home,Mattias Gestranius,Helsinki IFK,Haka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
725,2021,2021-05-07,18:30,Fri,Away,Antti Munukka,Helsinki IFK,SJK,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
726,2021,2021-05-15,17:00,Sat,Home,Dennis Antamo,Helsinki IFK,Ilves,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
727,2021,2021-05-23,18:30,Sun,Away,Mattias Gestranius,Helsinki IFK,AC Oulu,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
