game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
U2008_079,BUD-NYM,2009-01-06,19:00:00,5,REGULAR SEASON,U2008,63,66,KK BUDUCNOST ,CEZ NYMBURK,BUD,NYM,,,40:00,00:00,"POZZANA, MAURO","MOGULKOC, EMIN","ZASHCHUCK, SERGIY",SC MORACIA,1245,80,24,29,5,4,18,32,45,63,14,33,46,66,,,,,,,,
U2008_080,VRS-BIL,2009-01-06,18:00:00,5,REGULAR SEASON,U2008,62,82,HEMOFARM,BILBAO BASKET,VRS,BIL,,,40:00,00:00,"CHRISTODOULOU, CHRISTOS","GONTAS, SPIROS","TOMOV, MIROSLAV",CENTAR MILLENIUM,2000,80,17,24,3,1,14,28,41,62,18,43,59,82,,,,,,,,
U2008_081,ROA-MAR,2009-01-13,18:30:00,6,REGULAR SEASON,U2008,72,83,CHORALE ROANNE,BC MAROUSSI,ROA,MAR,,,40:00,00:00,"PEREZ PIZARRO, EMILIO","CIULIN, MARIUS","ARAÑA, FRANCISCO",HALE ANDRE VACHERESSE,2000,80,14,14,3,4,14,31,48,72,23,42,64,83,,,,,,,,
U2008_082,ZAD-ASK,2009-01-13,18:30:00,6,REGULAR SEASON,U2008,83,68,KK ZADAR,ASK RIGA,ZAD,ASK,,,40:00,00:00,"CHIARI, ROBERTO","MIKHAYLOV, SERGEY","ZURAPOVIC, ADEMIR","SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",3000,80,12,18,2,3,22,43,62,83,6,30,45,68,,,,,,,,
U2008_083,SOF-DYN,2009-01-13,18:00:00,6,REGULAR SEASON,U2008,62,86,PBC LUKOIL ACADEMIC,MBC DYNAMO MOSCOW,SOF,DYN,,,40:00,00:00,"KOUKOULEKIDIS, STELIOS","MOGULKOC, EMIN","PEREA, OSCAR",UNIVERSIADA HALL,1000,80,20,21,4,2,21,32,47,62,18,40,58,86,,,,,,,,
U2008_084,BAO-UNK,2009-01-13,19:15:00,6,REGULAR SEASON,U2008,81,86,BARONS RIGA,UNICS KAZAN,BAO,UNK,,,40:00,00:00,"VOREADIS, LAZAROS","JURAS, MARKO","LEPETIC, NIKOLA",ARENA RIGA,3500,80,20,22,3,1,24,43,53,81,20,44,67,86,,,,,,,,
U2008_085,BES-HAV,2009-01-13,18:30:00,6,REGULAR SEASON,U2008,96,91,BESIKTAS COLA TURKA,LE HAVRE,BES,HAV,,,40:00,00:00,"ZAVLANOS, NIKOLAOS","ESTERON, OMER","TATIC, JASMINA",BJK COLATURKA ARENA,500,80,19,12,1,2,27,42,70,96,30,54,67,91,,,,,,,,
U2008_086,KHI-TRE,2009-01-13,20:30:00,6,REGULAR SEASON,U2008,80,71,KHIMKI,BENETTON BASKET TREVISO,KHI,TRE,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","DOZAI, SRADAN","KOWALSKI, MARCIN",BASKETBALL CENTER OF MOSCOW REGION,3000,80,23,20,3,5,31,45,64,80,23,36,60,71,,,,,,,,
U2008_087,PLL-TTK,2009-01-13,18:30:00,6,REGULAR SEASON,U2008,82,74,PANELLINIOS,TURK TELEKOM,PLL,TTK,,,40:00,00:00,"JOVCIC, MILIJOVE","PATERNICO, CARMELO","LUCIS, OSKARS",OLYMPIC COMPLEX-HELLINIKON,500,80,17,25,2,2,23,43,64,82,17,30,51,74,,,,,,,,
U2008_088,BNE-ARI,2009-01-13,18:30:00,6,REGULAR SEASON,U2008,89,86,BNEI HASHARON,ARIS BSA,BNE,ARI,,,40:00,00:00,"MUHVIC, DUBRAVKO","CHEBYSHEV, SERGIY","NESKOVIC, DRAGAN",METRO WEST RAANANA,2500,80,29,23,3,3,15,41,59,89,18,32,50,86,,,,,,,,
U2008_089,AZO-ASV,2009-01-13,19:00:00,6,REGULAR SEASON,U2008,87,74,BC AZOVMASH,ASVEL LYON,AZO,ASV,,,40:00,00:00,"CEREBUCH, GUERRINO","KOLAR, ROMAN","TOMOV, MIROSLAV",SPORTS COMPLEX AZOVMASH,2240,80,24,17,3,3,27,49,66,87,18,37,53,74,,,,,,,,
U2008_091,CHA-ZGO,2009-01-13,19:00:00,6,REGULAR SEASON,U2008,89,69,SPIROU BASKET,TUROW ZGORZELEC,CHA,ZGO,,,40:00,00:00,"BIRICIK, MURAT","LATISEVS, OLEGS","BISSANG, JOSEPH",SPIROU DOME,4000,80,26,28,2,4,25,47,62,89,15,36,53,69,,,,,,,,
U2008_092,BAM-RED,2009-01-13,19:00:00,6,REGULAR SEASON,U2008,53,67,BROSE BASKETS,CRVENA ZVEZDA,BAM,RED,,,40:00,00:00,"OBRADOVIC, PETAR","CONDERANNE, FABIEN","BARDERA, REGIS",JAKO ARENA BAMBERG,0,80,23,19,4,3,21,34,48,53,10,33,50,67,,,,,,,,
U2008_093,PAM-FOR,2009-01-13,19:00:00,6,REGULAR SEASON,U2008,80,74,PAMESA VALENCIA,FORTITUDO BOLOGNA,PAM,FOR,,,40:00,00:00,"JERSAN, ANDREJ","KRAUSE, OLIVER","RUTESIC, ZDRAVKO",PABELLON FUENTE DE SAN LUIS,4500,80,25,23,2,5,18,38,58,80,21,37,59,74,,,,,,,,
U2008_094,ART-ZEL,2009-01-13,19:00:00,6,REGULAR SEASON,U2008,73,62,ARTLAND DRAGONS,BC FMP,ART,ZEL,,,40:00,00:00,"ANKARALI, RECEP","CMIKIEWICZ, MAREK","SHEMMESH, SEFFI",ARTLAND ARENA,2987,80,23,22,2,3,18,36,53,73,15,33,50,62,,,,,,,,
U2008_095,NYM-VRS,2009-01-13,18:00:00,6,REGULAR SEASON,U2008,80,82,CEZ NYMBURK,HEMOFARM,NYM,VRS,,,40:00,00:00,"SABETTA, ENRICO","ZASHCHUCK, SERGIY","VOJINOVIC, RADOMIR",CEZ ARENA,5590,80,19,18,4,5,24,51,64,80,16,37,56,82,,,,,,,,
U2008_096,BIL-BUD,2009-01-13,20:00:00,6,REGULAR SEASON,U2008,69,66,BILBAO BASKET,KK BUDUCNOST ,BIL,BUD,,,40:00,00:00,"KLAAR, LARS","MATTIOLI, GIANLUCA","WILLIAMS, KEITH","POLIDEPORTIVO MUNICIPAL ""LA CASILLA""",5000,80,15,18,4,4,17,28,46,69,16,30,45,66,,,,,,,,
U2008_097,DYN-PLL,2009-01-27,17:30:00,7,LAST 16,U2008,91,84,MBC DYNAMO MOSCOW,PANELLINIOS,DYN,PLL,,,40:00,00:00,"BELOSEVIC, ILIJA","JERSAN, ANDREJ","LUCIS, OSKARS",SPORTS COMPLEX KRYLATSKOE,1500,80,22,25,5,4,27,45,63,91,17,33,63,84,,,,,,,,
U2008_098,MAR-KHI,2009-01-27,18:00:00,7,LAST 16,U2008,71,58,BC MAROUSSI,KHIMKI,MAR,KHI,,,40:00,00:00,"BACHAR, SHMUEL","KRAUSE, OLIVER","KOWALSKI, MARCIN",O.A.K.A.,400,80,21,28,2,5,15,28,49,71,12,25,39,58,,,,,,,,
U2008_099,TTK-ZAD,2009-01-27,18:30:00,7,LAST 16,U2008,89,82,TURK TELEKOM,KK ZADAR,TTK,ZAD,,,40:00,00:00,"ZAVLANOS, NIKOLAOS","KOLAR, ROMAN","ESTERON, OMER",ATATURK SPOR SALONU,2000,80,20,20,2,5,28,43,65,89,13,33,57,82,,,,,,,,
U2008_100,TRE-UNK,2009-01-27,20:45:00,7,LAST 16,U2008,68,66,BENETTON BASKET TREVISO,UNICS,TRE,UNK,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","CONDE, ANTONIO","DAVOR, DAMIN",PALAVERDE,0,80,15,21,3,5,13,30,48,68,19,30,46,66,,,,,,,,
U2008_101,VRS-AZO,2009-01-27,17:30:00,7,LAST 16,U2008,84,74,HEMOFARM,BC AZOVMASH,VRS,AZO,,,45:00,00:00,"ANKARALI, RECEP","MIKHAYLOV, SERGEY","CARDUS, ANNA",CENTAR MILLENIUM,2000,90,18,26,4,5,19,34,55,70,14,29,52,70,84,,,,74,,,
U2008_102,RED-PAM,2009-01-27,18:00:00,7,LAST 16,U2008,73,85,CRVENA ZVEZDA,PAMESA VALENCIA,RED,PAM,,,40:00,00:00,"VOREADIS, LAZAROS","POZZANA, MAURO","LOTTERMOSER, ROBERT",HALA PIONIR,5700,80,26,19,5,3,21,44,62,73,16,34,58,85,,,,,,,,
U2008_103,CHA-LIE,2009-01-27,20:05:00,7,LAST 16,U2008,78,74,SPIROU BASKET,LIETUVOS RYTAS,CHA,LIE,,,40:00,00:00,"HIERREZUELO, DANI","MAESTRE, NICOLA","PEREA, OSCAR",SPIROU DOME,3500,80,27,24,3,4,21,31,58,78,24,39,53,74,,,,,,,,
U2008_104,BIL-ART,2009-01-27,20:00:00,7,LAST 16,U2008,71,62,BILBAO BASKET,ARTLAND DRAGONS,BIL,ART,,,40:00,00:00,"FACCHINI, FABIO","VYKLICKY, ROBERT","RUTESIC, ZDRAVKO","POLIDEPORTIVO MUNICIPAL ""LA CASILLA""",5000,80,18,25,4,5,22,40,50,71,12,31,45,62,,,,,,,,
U2008_105,KHI-DYN,2009-02-03,19:00:00,8,LAST 16,U2008,69,77,KHIMKI,MBC DYNAMO MOSCOW,KHI,DYN,,,40:00,00:00,"KOUKOULEKIDIS, STELIOS","CMIKIEWICZ, MAREK","BISSANG, JOSEPH",BASKETBALL CENTER OF MOSCOW REGION,2000,80,22,18,5,5,16,37,45,69,12,33,52,77,,,,,,,,
U2008_106,PLL-MAR,2009-02-03,18:00:00,8,LAST 16,U2008,59,71,PANELLINIOS,BC MAROUSSI,PLL,MAR,,,40:00,00:00,"ARTEAGA, JUAN CARLOS","MARICIC,SASA","JURAS, MARKO",OLYMPIC COMPLEX-HELLINIKON,550,80,21,20,4,3,18,39,49,59,23,37,51,71,,,,,,,,
U2008_107,UNK-TTK,2009-02-03,17:00:00,8,LAST 16,U2008,72,57,UNICS,TURK TELEKOM,UNK,TTK,,,40:00,00:00,"GARCIA ORTIZ, JOSE RAMON","NESKOVIC, DRAGAN","KOROMILAS, ELIAS",BASKET-HALL,2500,80,21,27,3,4,25,39,50,72,14,31,45,57,,,,,,,,
U2008_108,ZAD-TRE,2009-02-03,19:00:00,8,LAST 16,U2008,76,84,KK ZADAR,BENETTON BASKET TREVISO,ZAD,TRE,,,40:00,00:00,"PITSILKAS, NIKOLAOS","CHEBYSHEV, SERGIY","PEREZ NIZ, MIGUEL ANGEL","SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",3500,80,15,19,3,4,20,39,62,76,28,51,65,84,,,,,,,,
U2008_109,PAM-VRS,2009-02-03,20:45:00,8,LAST 16,U2008,65,60,PAMESA VALENCIA,HEMOFARM,PAM,VRS,,,40:00,00:00,"KLAAR, LARS","LOPES, LUIS","GELLER, RENAUD",PABELLON FUENTE DE SAN LUIS,4000,80,20,21,4,4,12,25,45,65,15,31,44,60,,,,,,,,
U2008_110,AZO-RED,2009-02-03,17:00:00,8,LAST 16,U2008,62,74,BC AZOVMASH,CRVENA ZVEZDA,AZO,RED,,,40:00,00:00,"TAURINO, PAOLO","BIRICIK, MURAT","LUCIS, OSKARS",SPORTS COMPLEX AZOVMASH,2600,80,16,20,4,3,19,34,49,62,17,29,57,74,,,,,,,,
U2008_111,ART-CHA,2009-02-03,19:30:00,8,LAST 16,U2008,82,94,ARTLAND DRAGONS,SPIROU BASKET,ART,CHA,,,40:00,00:00,"BULTO, VICENTE","MOGULKOC, EMIN","TATIC, JASMINA",ARTLAND ARENA,2362,80,24,26,4,4,20,40,60,82,21,48,68,94,,,,,,,,
U2008_113,PLL-KHI,2009-02-10,18:00:00,9,LAST 16,U2008,73,89,PANELLINIOS,KHIMKI,PLL,KHI,,,40:00,00:00,"SUTULOVIC, ZORAN","CONDE, ANTONIO","VOJINOVIC, RADOMIR",OLYMPIC COMPLEX-HELLINIKON,0,80,24,21,2,2,21,43,63,73,20,34,61,89,,,,,,,,
U2008_114,DYN-MAR,2009-02-10,17:30:00,9,LAST 16,U2008,94,73,MBC DYNAMO MOSCOW,BC MAROUSSI,DYN,MAR,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","VYKLICKY, ROBERT","RUTESIC, ZDRAVKO",SPORTS COMPLEX KRYLATSKOE,2000,80,21,23,2,4,26,43,68,94,16,34,52,73,,,,,,,,
U2008_115,ZAD-UNK,2009-02-10,19:00:00,9,LAST 16,U2008,93,91,KK ZADAR,UNICS,ZAD,UNK,,,40:00,00:00,"JERSAN, ANDREJ","CHIARI, ROBERTO","ANASTOPOULOS, PANAGIOTIS","SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",3000,80,23,22,3,3,25,41,65,93,19,42,65,91,,,,,,,,
U2008_116,TTK-TRE,2009-02-10,18:30:00,9,LAST 16,U2008,67,99,TURK TELEKOM,BENETTON BASKET TREVISO,TTK,TRE,,,40:00,00:00,"MUHVIC, DUBRAVKO","PEREZ PIZARRO, EMILIO","MIKHAYLOV, SERGEY",ATATURK SPOR SALONU,0,80,22,17,2,3,14,31,51,67,24,44,68,99,,,,,,,,
U2008_117,AZO-PAM,2009-02-10,17:00:00,9,LAST 16,U2008,91,88,BC AZOVMASH,PAMESA VALENCIA,AZO,PAM,,,50:00,00:00,"BRAZAUSKAS, ROMUALDAS","NESKOVIC, DRAGAN","LEFWERTH, OSCAR",SPORTS COMPLEX AZOVMASH,2150,80,20,15,5,5,19,35,52,69,17,38,56,69,77,91,,,77,88,,
U2008_118,VRS-RED,2009-02-10,17:30:00,9,LAST 16,U2008,88,73,HEMOFARM,CRVENA ZVEZDA,VRS,RED,,,40:00,00:00,"MOUZAKIS, COSTAS","PEREZ NIZ, MIGUEL ANGEL","LATISEVS, OLEGS",CENTAR MILLENIUM,3500,80,26,24,4,4,17,44,71,88,18,39,51,73,,,,,,,,
U2008_120,CHA-BIL,2009-02-10,20:05:00,9,LAST 16,U2008,59,79,SPIROU BASKET,BILBAO BASKET,CHA,BIL,,,40:00,00:00,"ZAVLANOS, NIKOLAOS","LOPES, LUIS","PILOIDIS, ANASTASIOS",SPIROU DOME,4000,80,20,15,4,3,15,30,52,59,20,30,56,79,,,,,,,,
U2008_121,KHI-PLL,2009-02-24,19:00:00,10,LAST 16,U2008,101,94,KHIMKI,PANELLINIOS,KHI,PLL,,,40:00,00:00,"RADOVIC, SRETEN","LATISEVS, OLEGS","RUTESIC, ZDRAVKO",BASKETBALL CENTER OF MOSCOW REGION,2500,80,21,28,2,5,24,52,84,101,23,48,65,94,,,,,,,,
U2008_122,MAR-DYN,2009-02-24,18:10:00,10,LAST 16,U2008,76,80,BC MAROUSSI,MBC DYNAMO MOSCOW,MAR,DYN,,,40:00,00:00,"GARCIA ORTIZ, JOSE RAMON","CHIARI, ROBERTO","BIRICIK, MURAT",O.A.K.A.,400,80,30,25,5,3,19,36,50,76,17,33,57,80,,,,,,,,
U2008_123,UNK-ZAD,2009-02-24,17:00:00,10,LAST 16,U2008,69,71,UNICS,KK ZADAR,UNK,ZAD,,,40:00,00:00,"ZAMOJSKI, JAKUB","SHULGA, BORIS","KOWALSKI, MARCIN",BASKET-HALL,5500,80,27,24,4,4,18,35,49,69,16,32,51,71,,,,,,,,
U2008_124,TRE-TTK,2009-02-24,20:45:00,10,LAST 16,U2008,89,87,BENETTON BASKET TREVISO,TURK TELEKOM,TRE,TTK,,,40:00,00:00,"HIERREZUELO, DANI","JASEVICIUS, TOMAS","KRAUSE, OLIVER",PALAVERDE,2632,80,14,24,4,4,17,43,66,89,19,43,65,87,,,,,,,,
U2008_125,PAM-AZO,2009-02-24,20:45:00,10,LAST 16,U2008,68,66,PAMESA VALENCIA,BC AZOVMASH,PAM,AZO,,,40:00,00:00,"ZIEMBLICKI, GRZEGORZ","LOTTERMOSER, ROBERT","MAESTRE, NICOLA",PABELLON FUENTE DE SAN LUIS,5000,80,14,23,4,3,20,36,51,68,11,31,47,66,,,,,,,,
U2008_126,RED-VRS,2009-02-24,19:30:00,10,LAST 16,U2008,65,91,CRVENA ZVEZDA,HEMOFARM,RED,VRS,,,40:00,00:00,"GARCIA GONZALEZ, JUAN CARLOS","BOLTAUZER, MATEJ","KOROMILAS, ELIAS",HALA PIONIR,2700,80,24,23,3,3,11,28,50,65,32,51,71,91,,,,,,,,
U2008_127,ART-LIE,2009-02-24,19:30:00,10,LAST 16,U2008,70,79,ARTLAND DRAGONS,LIETUVOS RYTAS,ART,LIE,,,40:00,00:00,"MUHVIC, DUBRAVKO","JOVCIC, MILIVOJE","CARDUS, ANNA",ARTLAND ARENA,1867,80,29,20,5,3,21,38,55,70,25,41,62,79,,,,,,,,
U2008_128,BIL-CHA,2009-02-24,20:45:00,10,LAST 16,U2008,82,78,BILBAO BASKET,SPIROU BASKET,BIL,CHA,,,45:00,00:00,"KOUKOULEKIDIS, STELIOS","PATERNICO, CARMELO","BISSANG, JOSEPH","POLIDEPORTIVO MUNICIPAL ""LA CASILLA""",5000,90,17,28,6,3,18,43,60,74,23,41,63,74,82,,,,78,,,
U2008_129,PLL-DYN,2009-03-03,18:00:00,11,LAST 16,U2008,72,77,PANELLINIOS,MBC DYNAMO MOSCOW,PLL,DYN,,,40:00,00:00,"MARTIN, JOSE","CARDUS, ANNA","GELLER, RENAUD",OLYMPIC COMPLEX-HELLINIKON,200,80,32,24,3,3,15,39,57,72,17,31,58,77,,,,,,,,
U2008_130,KHI-MAR,2009-03-03,19:00:00,11,LAST 16,U2008,94,69,KHIMKI,BC MAROUSSI,KHI,MAR,,,40:00,00:00,"BELOSEVIC, ILIJA","KOLAR, ROMAN","ZASHCHUCK, SERGIY",BASKETBALL CENTER OF MOSCOW REGION,2500,80,22,22,3,4,23,53,72,94,10,34,54,69,,,,,,,,
U2008_131,ZAD-TTK,2009-03-03,19:00:00,11,LAST 16,U2008,94,86,KK ZADAR,TURK TELEKOM,ZAD,TTK,,,40:00,00:00,"ZAVLANOS, NIKOLAOS","GONTAS, SPIROS","CIULIN, MARIUS","SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",2500,80,21,21,3,3,31,56,74,94,20,40,64,86,,,,,,,,
U2008_132,UNK-TRE,2009-03-03,17:00:00,11,LAST 16,U2008,81,59,UNICS,BENETTON BASKET TREVISO,UNK,TRE,,,40:00,00:00,"DRABIKOVSKY, VOLODYMR","LOVSYN, ANDREJ","VYKLICKY, ROBERT",BASKET-HALL,2000,80,19,20,1,4,18,42,62,81,21,35,44,59,,,,,,,,
U2008_133,AZO-VRS,2009-03-03,17:00:00,11,LAST 16,U2008,89,71,BC AZOVMASH,HEMOFARM,AZO,VRS,,,40:00,00:00,"PITSILKAS, NIKOLAOS","DOZAI, SRADAN","ANASTOPOULOS, PANAGIOTIS",SPORTS COMPLEX AZOVMASH,3022,80,20,20,2,3,21,36,60,89,23,42,48,71,,,,,,,,
U2008_134,PAM-RED,2009-03-03,20:45:00,11,LAST 16,U2008,82,80,PAMESA VALENCIA,CRVENA ZVEZDA,PAM,RED,,,40:00,00:00,"SPIRIDONOS, LEONIDAS","PILOIDIS, ANASTASIOS","MIKHAYLOV, SERGEY",PABELLON FUENTE DE SAN LUIS,5000,80,24,29,4,5,23,49,64,82,19,31,57,80,,,,,,,,
U2008_135,LIE-CHA,2009-03-03,18:30:00,11,LAST 16,U2008,77,56,LIETUVOS RYTAS,SPIROU BASKET,LIE,CHA,,,40:00,00:00,"LAMONICA, LUIGI","BULTO, VICENTE","JURAS, MARKO",SIEMENS ARENA,8500,80,18,21,3,4,22,42,57,77,15,26,38,56,,,,,,,,
U2008_136,ART-BIL,2009-03-03,19:30:00,11,LAST 16,U2008,84,79,ARTLAND DRAGONS,BILBAO BASKET,ART,BIL,,,40:00,00:00,"TAURINO, PAOLO","JERSAN, ANDREJ","SHULGA, BORIS",ARTLAND ARENA,1643,80,25,27,4,4,26,45,61,84,21,40,54,79,,,,,,,,
U2008_137,DYN-KHI,2009-03-10,17:30:00,12,LAST 16,U2008,73,68,MBC DYNAMO MOSCOW,KHIMKI,DYN,KHI,,,40:00,00:00,"KLAAR, LARS","ANKARALI, RECEP","CHEBYSHEV, SERGIY",SPORTS COMPLEX KRYLATSKOE,1500,80,21,23,4,5,12,37,59,73,19,36,46,68,,,,,,,,
U2008_138,MAR-PLL,2009-03-10,16:00:00,12,LAST 16,U2008,83,85,BC MAROUSSI,PANELLINIOS,MAR,PLL,,,40:00,00:00,"VOREADIS, LAZAROS","GONTAS, SPIROS","KOROMILAS, ELIAS",O.A.K.A.,250,80,24,22,2,0,19,42,64,83,27,45,62,85,,,,,,,,
U2008_139,TTK-UNK,2009-03-10,17:30:00,12,LAST 16,U2008,66,86,TURK TELEKOM,UNICS,TTK,UNK,,,40:00,00:00,"CHRISTODOULOU, CHRISTOS","NESKOVIC, DRAGAN","ESTERON, OMER",ATATURK SPOR SALONU,1000,80,19,15,2,2,16,37,54,66,18,34,54,86,,,,,,,,
U2008_140,TRE-ZAD,2009-03-10,20:00:00,12,LAST 16,U2008,94,81,BENETTON BASKET TREVISO,KK ZADAR,TRE,ZAD,,,40:00,00:00,"MOUZAKIS, COSTAS","JOVCIC, MILIVOJE","MARICIC,SASA",PALAVERDE,2432,80,21,17,2,2,27,49,74,94,11,31,50,81,,,,,,,,
U2008_141,VRS-PAM,2009-03-10,17:30:00,12,LAST 16,U2008,66,62,HEMOFARM,PAMESA VALENCIA,VRS,PAM,,,40:00,00:00,"KOUKOULEKIDIS, STELIOS","CICORIA, GIANPAOLO","JAVOR, DAMIR",CENTAR MILLENIUM,2500,80,24,19,4,2,27,36,48,66,20,38,53,62,,,,,,,,
U2008_142,RED-AZO,2009-03-10,17:30:00,12,LAST 16,U2008,72,95,CRVENA ZVEZDA,BC AZOVMASH,RED,AZO,,,40:00,00:00,"CEREBUCH, GUERRINO","BULTO, VICENTE","ZAMOJSKI, JAKUB",HALA PIONIR,1200,80,20,28,3,2,16,35,56,72,20,40,67,95,,,,,,,,
U2008_143,CHA-ART,2009-03-10,20:00:00,12,LAST 16,U2008,88,79,SPIROU BASKET,ARTLAND DRAGONS,CHA,ART,,,40:00,00:00,"JASEVICIUS, TOMAS","LATISEVS, OLEGS","PEREA, OSCAR",SPIROU DOME,2000,80,27,26,1,4,21,48,65,88,23,34,52,79,,,,,,,,
U2008_144,BIL-LIE,2009-03-10,20:00:00,12,LAST 16,U2008,67,59,BILBAO BASKET,LIETUVOS RYTAS,BIL,LIE,,,40:00,00:00,"SUTULOVIC, ZORAN","MAESTRE, NICOLA","LEFWERTH, OSCAR","POLIDEPORTIVO MUNICIPAL ""LA CASILLA""",5000,80,23,18,3,2,17,33,51,67,15,31,47,59,,,,,,,,
U2008_145,DYN-VRS,2009-04-02,18:00:00,13,QUARTER FINAL,U2008,85,93,MBC DYNAMO MOSCOW,HEMOFARM,DYN,VRS,,,40:00,00:00,"ZIEMBLICKI, GRZEGORZ","CONDE, ANTONIO","VYKLICKY, ROBERT",PALASPORT OLIMPICO,4170,80,24,26,6,3,18,41,60,85,20,45,70,93,,,,,,,,
U2008_146,TRE-LIE,2009-04-02,21:00:00,13,QUARTER FINAL,U2008,79,85,BENETTON BASKET TREVISO,LIETUVOS RYTAS,TRE,LIE,,,40:00,00:00,"MARTIN, JOSE","GONTAS, SPIROS","LATISEVS, OLEGS",PALASPORT OLIMPICO,4170,80,23,26,5,3,27,43,62,79,18,49,65,85,,,,,,,,
U2008_147,PAM-KHI,2009-04-03,18:00:00,13,QUARTER FINAL,U2008,73,76,PAMESA VALENCIA,KHIMKI,PAM,KHI,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","CHIARI, ROBERTO","MARICIC,SASA",PALASPORT OLIMPICO,0,80,22,25,5,4,20,33,54,73,20,37,54,76,,,,,,,,
U2008_148,BIL-ZAD,2009-04-03,21:00:00,13,QUARTER FINAL,U2008,76,67,BILBAO BASKET,KK ZADAR,BIL,ZAD,,,40:00,00:00,"CEREBUCH, GUERRINO","CHAMBON, DAVID","ANASTOPOULOS, PANAGIOTIS",PALASPORT OLIMPICO,2926,80,27,32,3,4,24,39,53,76,11,31,53,67,,,,,,,,
U2008_149,VRS-LIE,2009-04-04,18:00:00,14,SEMI-FINAL,U2008,68,73,HEMOFARM,LIETUVOS RYTAS,VRS,LIE,,,40:00,00:00,"MARTIN, JOSE","CHIARI, ROBERTO","CONDE, ANTONIO",PALASPORT OLIMPICO,3110,80,18,24,4,3,14,28,47,68,24,36,49,73,,,,,,,,
U2008_150,KHI-BIL,2009-04-04,21:00:00,14,SEMI-FINAL,U2008,79,73,KHIMKI,BILBAO BASKET,KHI,BIL,,,40:00,00:00,"BRAZAUSKAS, ROMUALDAS","ZIEMBLICKI, GRZEGORZ","LATISEVS, OLEGS",PALASPORT OLIMPICO,3110,80,17,16,3,5,26,40,58,79,21,35,50,73,,,,,,,,
U2008_151,LIE-KHI,2009-04-05,18:00:00,15,FINAL,U2008,80,74,LIETUVOS RYTAS,BC KHIMKI,LIE,KHI,,,40:00,00:00,"MARTIN, JOSE","GONTAS, SPIROS","MARICIC,SASA",PALASPORT OLIMPICO,3985,80,24,28,4,5,22,35,53,80,22,44,62,74,,,,,,,,
U2009_001,BER-TER,2009-11-24,20:00:00,1,REGULAR SEASON,U2009,75,73,ALBA BERLIN,TERAMO BASKET,BER,TER,,,40:00,00:00,"BELOSEVIC, ILIJA","CHEBYSHEV, SERGIY","OBRADOVIC, PETAR",O2 WORLD,10144,80,16,19,4,2,15,38,57,75,20,33,57,73,,,,,,,,
U2009_002,GAL-AZO,2009-11-24,19:00:00,1,REGULAR SEASON,U2009,96,82,GALATASARAY CAFE CROWN,BC AZOVMASH,GAL,AZO,,,40:00,00:00,"FACCHINI, FABIO","KOWALSKI, MARCIN","MILOSEVIC, NEBOJSA",AHMET CÖMERT SPORTS HALL,1000,80,19,20,2,3,31,49,70,96,22,38,66,82,,,,,,,,
U2009_003,LEM-DYR,2009-11-24,20:30:00,1,REGULAR SEASON,U2009,74,77,LE MANS SARTHE BASKET,TRIUMPH LYUBERTSY MR,LEM,DYR,,,40:00,00:00,"PEREZ PIZARRO, EMILIO","JERSAN, ANDREJ","ARAÑA, FRANCISCO",ANTARES,3850,80,21,20,4,5,18,41,63,74,18,33,53,77,,,,,,,,
U2009_004,VRS-PAM,2009-11-24,18:00:00,1,REGULAR SEASON,U2009,68,75,HEMOFARM,VALENCIA BASKET CLUB,VRS,PAM,,,40:00,00:00,"MOUZAKIS, COSTAS","DOZAI, SRADAN","TOMOV, MIROSLAV",CENTAR MILLENIUM,2000,80,27,17,4,2,20,36,50,68,19,27,54,75,,,,,,,,
U2009_005,JER-SIA,2009-11-24,18:10:00,1,REGULAR SEASON,U2009,89,76,HAPOEL S.C. JERUSALEM,SIAULIAI,JER,SIA,,,40:00,05:00,"DRABIKOVSKY, VOLODYMR","VOJINOVIC, RADOMIR","BIRICIK, MURAT",GOLDBERG ARENA,2700,80,16,22,4,5,19,39,61,88,13,31,57,76,89,,,,76,,,
U2009_006,ZAD-ARI,2009-11-24,19:00:00,1,REGULAR SEASON,U2009,68,73,KK ZADAR,ARIS BSA 2003,ZAD,ARI,,,40:00,00:00,"PUKL,SASA","CHIARI, ROBERTO","NESKOVIC, DRAGAN","SPORT CENTAR VISNJIC ""KRESIMIR COSIC""",3500,80,21,19,3,3,24,37,53,68,19,37,58,73,,,,,,,,
