,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
30,2019-02-17,15:30,Bundesliga,Matchweek 22,Sun,Home,D,1,1,M'Gladbach,1.0,1.2,41.0,51500.0,Gelson Fernandes,3-4-1-2,Deniz Aytekin,Match Report,,17.0,0.0,0.0,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,0.0,1.0,0.07,2018,Eintracht Frankfurt
31,2019-02-21,18:55,Europa Lg,Round of 32,Thu,Home,W,4,1,ua Shakhtar,2.4,0.9,35.0,47000.0,David Abraham,3-1-4-2,Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Eint Frankfurt won,20.1,1.0,1.6,0.21,0.75,4.0,1.0,1.0,14.0,4.0,28.6,1.4,1.6,0.12,2018,Eintracht Frankfurt
32,2019-02-24,15:30,Bundesliga,Matchweek 23,Sun,Away,W,3,0,Hannover 96,2.1,0.5,50.0,39100.0,Makoto Hasebe,3-4-1-2,Marco Fritz,Match Report,,15.1,0.0,0.9,0.21,0.38,3.0,0.0,0.0,14.0,8.0,57.1,0.9,2.1,0.15,2018,Eintracht Frankfurt
33,2019-03-02,15:30,Bundesliga,Matchweek 24,Sat,Home,W,3,2,Hoffenheim,2.3,1.8,51.0,49500.0,Makoto Hasebe,3-4-1-2,Manuel Gräfe,Match Report,,14.6,2.0,0.7,0.16,0.3,3.0,0.0,0.0,19.0,10.0,52.6,0.7,2.3,0.12,2018,Eintracht Frankfurt
34,2019-03-07,18:55,Europa Lg,Round of 16,Thu,Home,D,0,0,it Inter,1.6,1.5,50.0,48000.0,Gelson Fernandes,3-1-4-2,William Collum,Match Report,Leg 1 of 2,17.7,1.0,-1.6,0.0,0.0,0.0,0.0,0.0,17.0,6.0,35.3,-1.6,1.6,0.1,2018,Eintracht Frankfurt
35,2019-03-11,20:30,Bundesliga,Matchweek 25,Mon,Away,W,3,0,Düsseldorf,2.5,1.0,55.0,41419.0,Gelson Fernandes,3-1-4-2,Robert Hartmann,Match Report,,17.2,0.0,0.5,0.2,0.5,3.0,0.0,0.0,15.0,6.0,40.0,0.5,2.5,0.17,2018,Eintracht Frankfurt
36,2019-03-14,21:00,Europa Lg,Round of 16,Thu,Away,W,1,0,it Inter,2.2,0.5,46.0,49866.0,Makoto Hasebe,3-1-4-2,Ovidiu Hațegan,Match Report,Leg 2 of 2; Eint Frankfurt won,17.9,0.0,-1.2,0.06,0.13,1.0,0.0,0.0,18.0,8.0,44.4,-1.2,2.2,0.12,2018,Eintracht Frankfurt
37,2019-03-17,15:30,Bundesliga,Matchweek 26,Sun,Home,W,1,0,Nürnberg,2.5,0.7,63.0,51500.0,Gelson Fernandes,3-1-4-2,Bibiana Steinhaus,Match Report,,15.2,1.0,-1.5,0.04,0.5,1.0,0.0,0.0,24.0,2.0,8.3,-1.5,2.5,0.11,2018,Eintracht Frankfurt
38,2019-03-31,18:00,Bundesliga,Matchweek 27,Sun,Home,W,3,0,Stuttgart,1.7,0.6,50.0,51500.0,Gelson Fernandes,3-4-1-2,Felix Brych,Match Report,,18.2,1.0,1.3,0.27,0.6,3.0,0.0,0.0,11.0,5.0,45.5,1.3,1.7,0.15,2018,Eintracht Frankfurt
39,2019-04-06,15:30,Bundesliga,Matchweek 28,Sat,Away,W,2,1,Schalke 04,2.4,0.6,63.0,61842.0,David Abraham,3-4-1-2,Sascha Stegemann,Match Report,,23.0,0.0,-0.4,0.07,0.25,2.0,1.0,1.0,15.0,4.0,26.7,-0.6,1.6,0.11,2018,Eintracht Frankfurt
40,2019-04-11,20:00,Europa Lg,Quarter-finals,Thu,Away,L,2,4,pt Benfica,1.2,2.0,39.0,54175.0,David Abraham,3-1-4-2,Anthony Taylor,Match Report,Leg 1 of 2,13.7,0.0,0.8,0.14,0.5,2.0,0.0,0.0,14.0,4.0,28.6,0.8,1.2,0.09,2018,Eintracht Frankfurt
41,2019-04-14,18:00,Bundesliga,Matchweek 29,Sun,Home,L,1,3,Augsburg,2.0,2.1,45.0,51000.0,Gelson Fernandes,3-4-1-2,Bastian Dankert,Match Report,,13.7,0.0,-1.0,0.06,0.25,1.0,0.0,0.0,18.0,4.0,22.2,-1.0,2.0,0.11,2018,Eintracht Frankfurt
42,2019-04-18,21:00,Europa Lg,Quarter-finals,Thu,Home,W,2,0,pt Benfica,1.1,0.5,48.0,48000.0,David Abraham,3-4-1-2,Daniele Orsato,Match Report,Leg 2 of 2; Eint Frankfurt won,17.1,0.0,0.9,0.13,0.5,2.0,0.0,0.0,15.0,4.0,26.7,0.9,1.1,0.07,2018,Eintracht Frankfurt
43,2019-04-22,20:30,Bundesliga,Matchweek 30,Mon,Away,D,1,1,Wolfsburg,1.5,2.1,41.0,26102.0,David Abraham,3-4-1-2,Marco Fritz,Match Report,,21.0,0.0,-0.5,0.08,0.33,1.0,0.0,0.0,12.0,3.0,25.0,-0.5,1.5,0.12,2018,Eintracht Frankfurt
44,2019-04-27,15:30,Bundesliga,Matchweek 31,Sat,Home,D,0,0,Hertha BSC,1.8,1.2,49.0,51500.0,David Abraham,3-1-4-2,Sven Jablonski,Match Report,,13.1,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,11.0,4.0,36.4,-1.8,1.8,0.19,2018,Eintracht Frankfurt
45,2019-05-02,21:00,Europa Lg,Semi-finals,Thu,Home,D,1,1,eng Chelsea,0.6,1.3,33.0,48000.0,David Abraham,3-5-1-1,Carlos del Cerro,Match Report,Leg 1 of 2,14.8,0.0,0.4,0.17,1.0,1.0,0.0,0.0,6.0,1.0,16.7,0.4,0.6,0.1,2018,Eintracht Frankfurt
46,2019-05-05,18:00,Bundesliga,Matchweek 32,Sun,Away,L,1,6,Leverkusen,0.3,2.8,19.0,30210.0,David Abraham,3-4-3,Robert Hartmann,Match Report,,19.2,0.0,0.7,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,0.7,0.3,0.05,2018,Eintracht Frankfurt
47,2019-05-09,20:00,Europa Lg,Semi-finals,Thu,Away,D,1 (3),1 (4),eng Chelsea,1.6,0.8,40.0,36070.0,David Abraham,3-1-4-2,Ovidiu Hațegan,Match Report,Leg 2 of 2; Chelsea won; Chelsea won on penalty kicks following extra time,19.0,2.0,-0.6,0.07,0.25,1.0,0.0,0.0,14.0,4.0,28.6,-0.6,1.6,0.12,2018,Eintracht Frankfurt
48,2019-05-12,18:00,Bundesliga,Matchweek 33,Sun,Home,L,0,2,Mainz 05,1.7,1.3,57.0,51500.0,David Abraham,3-1-4-2,Harm Osmers,Match Report,,16.9,1.0,-1.7,0.0,0.0,0.0,0.0,0.0,13.0,4.0,30.8,-1.7,1.7,0.13,2018,Eintracht Frankfurt
49,2019-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,5,Bayern Munich,0.9,4.6,39.0,75000.0,David Abraham,3-4-1-2,Sascha Stegemann,Match Report,,21.1,0.0,0.1,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,0.1,0.9,0.18,2018,Eintracht Frankfurt
50,,,,,,,,,,,,,,,,,,,,16.9,22.0,5.6,0.13,0.38,89.0,5.0,5.0,647.0,219.0,33.8,4.2,79.8,0.13,2018,Eintracht Frankfurt
0,2018-08-18,15:30,DFB-Pokal,First round,Sat,Away,W,6,1,Worms,,,72.0,8000.0,Max Kruse,4-3-3,Benedikt Kempkes,Match Report,,,,,0.19,0.45,6.0,1.0,1.0,27.0,11.0,40.7,,,,2018,Werder Bremen
1,2018-08-25,15:30,Bundesliga,Matchweek 1,Sat,Home,D,1,1,Hannover 96,2.1,1.2,55.0,42100.0,Max Kruse,4-3-3,Felix Brych,Match Report,,13.4,0.0,-1.1,0.07,0.33,1.0,0.0,0.0,14.0,3.0,21.4,-1.1,2.1,0.15,2018,Werder Bremen
2,2018-09-01,15:30,Bundesliga,Matchweek 2,Sat,Away,W,2,1,Eint Frankfurt,1.3,1.3,56.0,50000.0,Max Kruse,4-3-3,Sören Storks,Match Report,,17.6,1.0,0.7,0.18,0.33,2.0,0.0,0.0,11.0,6.0,54.5,0.7,1.3,0.12,2018,Werder Bremen
3,2018-09-16,15:30,Bundesliga,Matchweek 3,Sun,Home,D,1,1,Nürnberg,0.7,0.6,56.0,42100.0,Max Kruse,4-1-4-1,Daniel Schlager,Match Report,,18.5,0.0,0.3,0.07,0.5,1.0,0.0,0.0,14.0,2.0,14.3,0.3,0.7,0.05,2018,Werder Bremen
4,2018-09-22,15:30,Bundesliga,Matchweek 4,Sat,Away,W,3,2,Augsburg,1.4,2.1,50.0,28434.0,Max Kruse,4-3-3,Felix Zwayer,Match Report,,18.1,0.0,1.6,0.23,0.43,3.0,0.0,0.0,13.0,7.0,53.8,1.6,1.4,0.11,2018,Werder Bremen
5,2018-09-25,18:30,Bundesliga,Matchweek 5,Tue,Home,W,3,1,Hertha BSC,2.9,0.9,54.0,39100.0,Max Kruse,4-3-3,Guido Winkmann,Match Report,,17.1,0.0,0.1,0.15,0.4,3.0,1.0,1.0,13.0,5.0,38.5,-0.1,2.1,0.17,2018,Werder Bremen
6,2018-09-29,15:30,Bundesliga,Matchweek 6,Sat,Away,L,1,2,Stuttgart,1.0,2.5,62.0,58569.0,Max Kruse,3-5-2,Tobias Welz,Match Report,,18.6,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,-1.0,1.0,0.07,2018,Werder Bremen
7,2018-10-05,20:30,Bundesliga,Matchweek 7,Fri,Home,W,2,0,Wolfsburg,1.1,0.6,48.0,42100.0,Max Kruse,4-3-3,Martin Petersen,Match Report,,19.3,0.0,0.9,0.13,0.4,2.0,0.0,0.0,15.0,5.0,33.3,0.9,1.1,0.07,2018,Werder Bremen
8,2018-10-20,18:30,Bundesliga,Matchweek 8,Sat,Away,W,2,0,Schalke 04,0.4,1.2,53.0,62271.0,Max Kruse,4-3-3,Christian Dingert,Match Report,,21.1,0.0,1.6,0.25,0.67,2.0,0.0,0.0,8.0,3.0,37.5,1.6,0.4,0.05,2018,Werder Bremen
9,2018-10-28,18:00,Bundesliga,Matchweek 9,Sun,Home,L,2,6,Leverkusen,1.6,4.0,60.0,40400.0,Max Kruse,3-5-2,Marco Fritz,Match Report,,17.0,0.0,0.4,0.14,0.4,2.0,0.0,0.0,14.0,5.0,35.7,0.4,1.6,0.11,2018,Werder Bremen
10,2018-10-31,18:30,DFB-Pokal,Second round,Wed,Away,W,5,1,Weiche,,,75.0,8600.0,Davy Klaassen,4-3-2-1,Tobias Reichel,Match Report,,,,,0.25,0.5,5.0,1.0,1.0,16.0,8.0,50.0,,,,2018,Werder Bremen
11,2018-11-04,18:00,Bundesliga,Matchweek 10,Sun,Away,L,1,2,Mainz 05,1.5,1.0,63.0,25105.0,Max Kruse,4-3-3,Guido Winkmann,Match Report,,15.9,0.0,-0.5,0.07,0.25,1.0,0.0,0.0,14.0,4.0,28.6,-0.5,1.5,0.11,2018,Werder Bremen
12,2018-11-10,15:30,Bundesliga,Matchweek 11,Sat,Home,L,1,3,M'Gladbach,1.4,2.7,54.0,42100.0,Max Kruse,4-4-1-1,Sören Storks,Match Report,,15.0,0.0,-0.4,0.05,0.2,1.0,0.0,0.0,20.0,5.0,25.0,-0.4,1.4,0.07,2018,Werder Bremen
13,2018-11-25,15:30,Bundesliga,Matchweek 12,Sun,Away,D,1,1,Freiburg,1.8,3.1,53.0,24000.0,Max Kruse,4-4-1-1,Bastian Dankert,Match Report,,18.5,1.0,-0.8,0.05,0.13,1.0,0.0,0.0,19.0,8.0,42.1,-0.8,1.8,0.1,2018,Werder Bremen
14,2018-12-01,15:30,Bundesliga,Matchweek 13,Sat,Home,L,1,2,Bayern Munich,0.6,3.3,44.0,42100.0,Max Kruse,4-1-4-1,Christian Dingert,Match Report,,20.7,0.0,0.4,0.13,0.33,1.0,0.0,0.0,8.0,3.0,37.5,0.4,0.6,0.08,2018,Werder Bremen
15,2018-12-07,20:30,Bundesliga,Matchweek 14,Fri,Home,W,3,1,Düsseldorf,2.3,1.4,69.0,41500.0,Max Kruse,4-1-2-1-2◆,Marco Fritz,Match Report,,20.4,0.0,0.7,0.14,0.33,3.0,0.0,0.0,22.0,9.0,40.9,0.7,2.3,0.13,2018,Werder Bremen
16,2018-12-15,18:30,Bundesliga,Matchweek 15,Sat,Away,L,1,2,Dortmund,0.6,2.9,48.0,81365.0,Max Kruse,4-1-2-1-2◆,Guido Winkmann,Match Report,,19.9,0.0,0.4,0.09,0.2,1.0,0.0,0.0,11.0,5.0,45.5,0.4,0.6,0.05,2018,Werder Bremen
17,2018-12-19,20:30,Bundesliga,Matchweek 16,Wed,Home,D,1,1,Hoffenheim,2.4,1.9,51.0,40003.0,Max Kruse,4-3-1-2,Markus Schmidt,Match Report,,17.4,2.0,-1.4,0.04,0.2,1.0,0.0,0.0,26.0,5.0,19.2,-1.4,2.4,0.09,2018,Werder Bremen
18,2018-12-22,15:30,Bundesliga,Matchweek 17,Sat,Away,L,2,3,RB Leipzig,2.3,1.3,55.0,40455.0,Max Kruse,4-3-3,Bibiana Steinhaus,Match Report,,13.0,0.0,-0.3,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,-0.3,2.3,0.15,2018,Werder Bremen
19,2019-01-19,15:30,Bundesliga,Matchweek 18,Sat,Away,W,1,0,Hannover 96,2.0,0.7,52.0,44300.0,Max Kruse,4-3-1-2,Marco Fritz,Match Report,,17.9,1.0,-1.0,0.04,0.08,1.0,0.0,0.0,23.0,13.0,56.5,-1.0,2.0,0.09,2018,Werder Bremen
20,2019-01-26,18:30,Bundesliga,Matchweek 19,Sat,Home,D,2,2,Eint Frankfurt,2.3,1.3,48.0,42100.0,Max Kruse,4-3-3,Markus Schmidt,Match Report,,17.0,0.0,-0.3,0.11,0.22,2.0,0.0,0.0,18.0,9.0,50.0,-0.3,2.3,0.13,2018,Werder Bremen
21,2019-02-02,15:30,Bundesliga,Matchweek 20,Sat,Away,D,1,1,Nürnberg,1.2,1.2,59.0,35753.0,Max Kruse,4-3-1-2,Robert Kampka,Match Report,,17.2,0.0,-0.2,0.1,0.33,1.0,0.0,0.0,10.0,3.0,30.0,-0.2,1.2,0.13,2018,Werder Bremen
22,2019-02-05,20:45,DFB-Pokal,Round of 16,Tue,Away,D,3 (4),3 (2),Dortmund,,,37.0,81365.0,Max Kruse,3-5-2,Felix Brych,Match Report,Werder Bremen won on penalty kicks following extra time,,,,0.2,0.43,3.0,0.0,0.0,15.0,7.0,46.7,,,,2018,Werder Bremen
23,2019-02-10,15:30,Bundesliga,Matchweek 21,Sun,Home,W,4,0,Augsburg,1.2,0.9,40.0,40138.0,Max Kruse,4-3-3,Manuel Gräfe,Match Report,,14.6,1.0,2.8,0.31,0.8,4.0,0.0,0.0,13.0,5.0,38.5,2.8,1.2,0.1,2018,Werder Bremen
24,2019-02-16,18:30,Bundesliga,Matchweek 22,Sat,Away,D,1,1,Hertha BSC,0.5,1.2,61.0,49627.0,Max Kruse,3-4-1-2,Sören Storks,Match Report,,22.0,1.0,0.5,0.13,0.5,1.0,0.0,0.0,8.0,2.0,25.0,0.5,0.5,0.07,2018,Werder Bremen
25,2019-02-22,20:30,Bundesliga,Matchweek 23,Fri,Home,D,1,1,Stuttgart,1.1,0.9,69.0,41000.0,Max Kruse,4-3-1-2,Robert Hartmann,Match Report,,20.1,1.0,-0.1,0.07,0.25,1.0,0.0,0.0,15.0,4.0,26.7,-0.1,1.1,0.08,2018,Werder Bremen
26,2019-03-03,18:00,Bundesliga,Matchweek 24,Sun,Away,D,1,1,Wolfsburg,1.9,1.3,41.0,28101.0,Max Kruse,4-1-2-1-2◆,Daniel Siebert,Match Report,,12.8,0.0,-0.9,0.08,0.33,1.0,0.0,0.0,12.0,3.0,25.0,-0.9,1.9,0.16,2018,Werder Bremen
27,2019-03-08,20:30,Bundesliga,Matchweek 25,Fri,Home,W,4,2,Schalke 04,2.6,1.4,56.0,42100.0,Max Kruse,4-3-1-2,Martin Petersen,Match Report,,20.8,0.0,1.4,0.16,0.5,4.0,1.0,1.0,19.0,6.0,31.6,1.1,1.9,0.1,2018,Werder Bremen
28,2019-03-17,13:30,Bundesliga,Matchweek 26,Sun,Away,W,3,1,Leverkusen,1.3,1.1,29.0,30210.0,Max Kruse,4-3-1-2,Deniz Aytekin,Match Report,,17.6,1.0,1.7,0.27,0.6,3.0,0.0,0.0,11.0,5.0,45.5,1.7,1.3,0.12,2018,Werder Bremen
29,2019-03-30,15:30,Bundesliga,Matchweek 27,Sat,Home,W,3,1,Mainz 05,1.1,1.2,56.0,40711.0,Max Kruse,4-1-2-1-2◆,Marco Fritz,Match Report,,18.6,0.0,1.9,0.38,0.75,3.0,0.0,0.0,8.0,4.0,50.0,1.9,1.1,0.14,2018,Werder Bremen
30,2019-04-03,20:45,DFB-Pokal,Quarter-finals,Wed,Away,W,2,0,Schalke 04,,,51.0,61597.0,Max Kruse,4-3-1-2,Deniz Aytekin,Match Report,,,,,0.18,0.4,2.0,0.0,0.0,11.0,5.0,45.5,,,,2018,Werder Bremen
31,2019-04-07,18:00,Bundesliga,Matchweek 28,Sun,Away,D,1,1,M'Gladbach,1.1,1.6,47.0,54022.0,Max Kruse,5-3-2,Daniel Schlager,Match Report,,18.9,0.0,-0.1,0.08,0.17,1.0,0.0,0.0,12.0,6.0,50.0,-0.1,1.1,0.09,2018,Werder Bremen
32,2019-04-13,15:30,Bundesliga,Matchweek 29,Sat,Home,W,2,1,Freiburg,1.7,0.7,62.0,42100.0,Max Kruse,4-3-1-2,Bibiana Steinhaus,Match Report,,16.1,2.0,0.3,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,0.3,1.7,0.11,2018,Werder Bremen
33,2019-04-20,15:30,Bundesliga,Matchweek 30,Sat,Away,L,0,1,Bayern Munich,0.1,2.4,31.0,75000.0,Max Kruse,4-3-1-2,Tobias Welz,Match Report,,21.8,0.0,-0.1,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,-0.1,0.1,0.04,2018,Werder Bremen
34,2019-04-24,20:45,DFB-Pokal,Semi-finals,Wed,Home,L,2,3,Bayern Munich,,,48.0,6181.0,Max Kruse,4-1-3-2,Daniel Siebert,Match Report,,,,,0.13,0.29,2.0,0.0,0.0,16.0,7.0,43.8,,,,2018,Werder Bremen
35,2019-04-27,15:30,Bundesliga,Matchweek 31,Sat,Away,L,1,4,Düsseldorf,3.2,2.1,54.0,52500.0,Max Kruse,4-1-4-1,Benjamin Cortus,Match Report,,17.2,0.0,-2.2,0.0,0.0,1.0,1.0,1.0,17.0,8.0,47.1,-2.5,2.5,0.15,2018,Werder Bremen
36,2019-05-04,18:30,Bundesliga,Matchweek 32,Sat,Home,D,2,2,Dortmund,0.7,2.2,48.0,42100.0,Max Kruse,4-3-3,Marco Fritz,Match Report,,16.8,0.0,1.3,0.14,0.5,2.0,0.0,0.0,14.0,4.0,28.6,1.3,0.7,0.05,2018,Werder Bremen
37,2019-05-11,15:30,Bundesliga,Matchweek 33,Sat,Away,W,1,0,Hoffenheim,0.9,2.1,36.0,30150.0,Niklas Moisander,4-1-2-1-2◆,Bastian Dankert,Match Report,,14.0,0.0,0.1,0.09,0.17,1.0,0.0,0.0,11.0,6.0,54.5,0.1,0.9,0.09,2018,Werder Bremen
38,2019-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,W,2,1,RB Leipzig,1.4,1.9,50.0,42100.0,Niklas Moisander,4-3-3,Felix Brych,Match Report,,21.3,0.0,0.6,0.2,0.5,2.0,1.0,1.0,5.0,2.0,40.0,0.4,0.6,0.13,2018,Werder Bremen
39,,,,,,,,,,,,,,,,,,,,17.6,11.0,25.2,0.13,0.33,75.0,6.0,6.0,552.0,208.0,37.7,22.3,46.7,0.1,2018,Werder Bremen
0,2018-08-18,15:30,DFB-Pokal,First round,Sat,Away,W,6.0,1.0,Kaiserslautern,,,66.0,22818.0,Kevin Vogt,3-5-2,Patrick Ittrich,Match Report,,,,,0.33,0.55,6.0,0.0,0.0,18.0,11.0,61.1,,,,2018,Hoffenheim
1,2018-08-24,20:30,Bundesliga,Matchweek 1,Fri,Away,L,1.0,3.0,Bayern Munich,0.7,2.7,33.0,75000.0,Kevin Vogt,3-5-2,Bastian Dankert,Match Report,,21.1,0.0,0.3,0.13,0.2,1.0,0.0,0.0,8.0,5.0,62.5,0.3,0.7,0.09,2018,Hoffenheim
2,2018-09-01,15:30,Bundesliga,Matchweek 2,Sat,Home,W,3.0,1.0,Freiburg,3.7,1.2,59.0,28619.0,Kevin Vogt,3-5-2,Robert Hartmann,Match Report,,18.6,0.0,-0.7,0.14,0.38,3.0,0.0,0.0,22.0,8.0,36.4,-0.7,3.7,0.17,2018,Hoffenheim
3,2018-09-15,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1.0,2.0,Düsseldorf,2.2,1.8,67.0,40111.0,Kevin Vogt,3-5-2,Tobias Stieler,Match Report,,18.2,0.0,-1.2,0.05,0.2,1.0,0.0,0.0,19.0,5.0,26.3,-1.2,2.2,0.11,2018,Hoffenheim
4,2018-09-19,19:55,Champions Lg,Group stage,Wed,Away,D,2.0,2.0,ua Shakhtar,1.8,0.6,34.0,28336.0,Kevin Vogt,5-3-2,Jakob Kehlet,Match Report,,19.3,2.0,0.2,0.11,0.33,2.0,0.0,0.0,19.0,6.0,31.6,0.2,1.8,0.09,2018,Hoffenheim
5,2018-09-22,15:30,Bundesliga,Matchweek 4,Sat,Home,D,1.0,1.0,Dortmund,2.0,1.3,40.0,30150.0,Kevin Vogt,3-5-2,Harm Osmers,Match Report,,16.0,1.0,-1.0,0.06,0.2,1.0,0.0,0.0,17.0,5.0,29.4,-1.0,2.0,0.12,2018,Hoffenheim
6,2018-09-25,20:30,Bundesliga,Matchweek 5,Tue,Away,W,3.0,1.0,Hannover 96,1.9,2.2,42.0,33500.0,Kevin Vogt,3-5-2,Christian Dingert,Match Report,,19.0,0.0,1.1,0.16,0.33,3.0,0.0,0.0,19.0,9.0,47.4,1.1,1.9,0.1,2018,Hoffenheim
7,2018-09-29,15:30,Bundesliga,Matchweek 6,Sat,Home,L,1.0,2.0,RB Leipzig,1.8,1.5,56.0,28115.0,Oliver Baumann,3-5-2,Deniz Aytekin,Match Report,,18.2,0.0,-0.8,0.0,0.0,1.0,1.0,1.0,12.0,5.0,41.7,-1.0,1.0,0.09,2018,Hoffenheim
8,2018-10-02,18:55,Champions Lg,Group stage,Tue,Home,L,1.0,2.0,eng Manchester City,0.6,2.2,34.0,24851.0,Oliver Baumann,4-3-3,Matej Jug,Match Report,,23.2,0.0,0.4,0.2,0.5,1.0,0.0,0.0,5.0,2.0,40.0,0.4,0.6,0.11,2018,Hoffenheim
9,2018-10-07,15:30,Bundesliga,Matchweek 7,Sun,Home,L,1.0,2.0,Eint Frankfurt,2.7,0.9,69.0,29785.0,Kevin Vogt,3-5-2,Daniel Siebert,Match Report,,15.3,1.0,-1.7,0.05,0.25,1.0,0.0,0.0,21.0,4.0,19.0,-1.7,2.7,0.16,2018,Hoffenheim
10,2018-10-20,15:30,Bundesliga,Matchweek 8,Sat,Away,W,3.0,1.0,Nürnberg,2.5,1.1,70.0,36472.0,Kevin Vogt,3-5-2,Felix Zwayer,Match Report,,16.1,0.0,0.5,0.16,0.25,3.0,0.0,0.0,19.0,12.0,63.2,0.5,2.5,0.13,2018,Hoffenheim
11,2018-10-23,21:00,Champions Lg,Group stage,Tue,Home,D,3.0,3.0,fr Lyon,4.1,1.5,55.0,24144.0,Kevin Vogt,3-4-3,Alberto Undiano,Match Report,,16.8,0.0,-1.1,0.12,0.33,3.0,0.0,0.0,26.0,9.0,34.6,-1.1,4.1,0.16,2018,Hoffenheim
12,2018-10-27,18:30,Bundesliga,Matchweek 9,Sat,Home,W,4.0,0.0,Stuttgart,2.8,0.3,74.0,30150.0,Kevin Vogt,4-1-3-2,Frank Willenborg,Match Report,,19.1,0.0,1.2,0.17,0.4,4.0,0.0,0.0,23.0,10.0,43.5,1.2,2.8,0.12,2018,Hoffenheim
13,2018-10-31,20:45,DFB-Pokal,Second round,Wed,Away,L,0.0,2.0,RB Leipzig,,,51.0,21042.0,Kevin Vogt,5-3-2,Marco Fritz,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.1,,,,2018,Hoffenheim
14,2018-11-03,15:30,Bundesliga,Matchweek 10,Sat,Away,W,4.0,1.0,Leverkusen,1.8,2.4,41.0,27589.0,Kevin Vogt,3-4-1-2,Tobias Stieler,Match Report,,16.1,0.0,2.2,0.33,1.0,4.0,1.0,1.0,9.0,3.0,33.3,2.0,1.0,0.11,2018,Hoffenheim
15,2018-11-07,21:00,Champions Lg,Group stage,Wed,Away,D,2.0,2.0,fr Lyon,1.9,2.5,49.0,53850.0,Kevin Vogt,3-5-2,Danny Makkelie,Match Report,,18.3,0.0,0.1,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,0.1,1.9,0.12,2018,Hoffenheim
16,2018-11-10,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2.0,1.0,Augsburg,1.9,1.4,50.0,27009.0,Kevin Vogt,4-3-3,Robert Schröder,Match Report,,18.0,0.0,0.1,0.11,0.29,2.0,0.0,0.0,18.0,7.0,38.9,0.1,1.9,0.11,2018,Hoffenheim
17,2018-11-24,15:30,Bundesliga,Matchweek 12,Sat,Away,D,3.0,3.0,Hertha BSC,1.3,3.1,43.0,44508.0,Kevin Vogt,3-5-2,Tobias Welz,Match Report,,15.7,0.0,1.7,0.23,0.6,3.0,0.0,0.0,13.0,5.0,38.5,1.7,1.3,0.1,2018,Hoffenheim
18,2018-11-27,21:00,Champions Lg,Group stage,Tue,Home,L,2.0,3.0,ua Shakhtar,1.3,2.1,59.0,22920.0,Kevin Vogt,4-3-3,Filip Glova,Match Report,,20.9,0.0,0.7,0.15,0.5,2.0,0.0,0.0,13.0,4.0,30.8,0.7,1.3,0.1,2018,Hoffenheim
19,2018-12-01,18:30,Bundesliga,Matchweek 13,Sat,Home,D,1.0,1.0,Schalke 04,2.1,2.2,49.0,30000.0,Kevin Vogt,3-1-4-2,Robert Kampka,Match Report,,20.9,2.0,-1.1,0.0,0.0,1.0,1.0,1.0,19.0,6.0,31.6,-1.4,1.4,0.08,2018,Hoffenheim
20,2018-12-08,15:30,Bundesliga,Matchweek 14,Sat,Away,D,2.0,2.0,Wolfsburg,1.7,0.5,48.0,20602.0,Kevin Vogt,4-1-4-1,Felix Zwayer,Match Report,,18.0,1.0,0.3,0.11,0.33,2.0,0.0,0.0,19.0,6.0,31.6,0.3,1.7,0.12,2018,Hoffenheim
21,2018-12-12,20:00,Champions Lg,Group stage,Wed,Away,L,1.0,2.0,eng Manchester City,1.4,3.4,39.0,50411.0,Benjamin Hübner,4-3-3,Andreas Ekberg,Match Report,,22.5,1.0,-0.4,0.0,0.0,1.0,1.0,1.0,13.0,4.0,30.8,-0.6,0.6,0.05,2018,Hoffenheim
22,2018-12-15,15:30,Bundesliga,Matchweek 15,Sat,Home,D,0.0,0.0,M'Gladbach,3.8,0.4,61.0,30150.0,Oliver Baumann,3-4-3,Benjamin Cortus,Match Report,,13.5,0.0,-3.8,0.0,0.0,0.0,0.0,0.0,27.0,6.0,22.2,-3.8,3.8,0.15,2018,Hoffenheim
23,2018-12-19,20:30,Bundesliga,Matchweek 16,Wed,Away,D,1.0,1.0,Werder Bremen,1.9,2.4,49.0,40003.0,Oliver Baumann,3-4-3,Markus Schmidt,Match Report,,15.9,1.0,-0.9,0.07,0.25,1.0,0.0,0.0,14.0,4.0,28.6,-0.9,1.9,0.14,2018,Hoffenheim
