,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
5,2018-09-23,11:00,Primera Div,Matchweek 6,Sun,Away,D,0.0,0.0,San Martin,,,51.0,,Gastón Machín,4-3-3,Fernando Echenique,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,,,,2019,Argentinos Jun
6,2018-09-29,20:00,Primera Div,Matchweek 7,Sat,Home,L,0.0,2.0,Racing Club,,,46.0,,Gastón Machín,4-2-3-1,Jorge Baliño,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,,,,2019,Argentinos Jun
7,2018-10-21,15:30,Primera Div,Matchweek 9,Sun,Home,L,0.0,1.0,CA Unión,,,64.0,,Leonardo Pisculichi,4-3-3,Silvio Trucco,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33.3,,,,2019,Argentinos Jun
8,2018-10-29,19:00,Primera Div,Matchweek 10,Mon,Away,L,0.0,2.0,Newell's OB,,,58.0,,Miguel Ángel Torrén,4-1-4-1,Fabricio Llobet,Match Report,,,,,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,,,,2019,Argentinos Jun
9,2018-11-04,11:00,Primera Div,Matchweek 11,Sun,Home,L,0.0,2.0,Independiente,,,50.0,,Gastón Machín,4-4-1-1,Hernán Mastrángelo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,15.0,7.0,46.7,,,,2019,Argentinos Jun
10,2018-11-12,17:00,Primera Div,Matchweek 12,Mon,Away,L,1.0,2.0,Tigre,,,53.0,,Leonardo Pisculichi,5-3-2,Andrés Merlos,Match Report,,,,,0.06,0.33,1.0,0.0,0.0,16.0,3.0,18.8,,,,2019,Argentinos Jun
11,2018-11-23,21:15,Primera Div,Matchweek 13,Fri,Home,L,0.0,2.0,Talleres,,,51.0,,Gastón Machín,4-3-3,Facundo Tello,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,,,,2019,Argentinos Jun
12,2018-12-01,21:30,Primera Div,Matchweek 14,Sat,Away,W,1.0,0.0,Banfield,,,41.0,,Gastón Machín,4-3-3,Nicolás Lamolina,Match Report,,,,,0.13,1.0,1.0,0.0,0.0,8.0,1.0,12.5,,,,2019,Argentinos Jun
13,2018-12-09,19:20,Primera Div,Matchweek 15,Sun,Home,L,1.0,2.0,Aldosivi,,,61.0,,Gastón Machín,4-3-3,Patricio Loustau,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,22.0,3.0,13.6,,,,2019,Argentinos Jun
14,2018-12-13,21:00,Primera Div,Matchweek 8,Thu,Away,D,0.0,0.0,CA Huracán,,,50.0,,Gastón Machín,3-4-3,Silvio Trucco,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,11.0,4.0,36.4,,,,2019,Argentinos Jun
15,2019-01-28,19:00,Primera Div,Matchweek 16,Mon,Away,L,0.0,2.0,Colón,,,47.0,,Miguel Ángel Torrén,4-3-3,Fernando Espinoza,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,,,,2019,Argentinos Jun
16,2019-02-02,19:20,Primera Div,Matchweek 17,Sat,Home,D,0.0,0.0,Belgrano,,,71.0,,Leonardo Pisculichi,5-3-2,Andrés Merlos,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,17.0,5.0,29.4,,,,2019,Argentinos Jun
17,2019-02-11,19:00,Primera Div,Matchweek 18,Mon,Away,L,1.0,2.0,Defensa y Just,,,36.0,,Miguel Ángel Torrén,4-4-2◆,Jorge Baliño,Match Report,,,,,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,,,,2019,Argentinos Jun
18,2019-02-18,19:00,Primera Div,Matchweek 19,Mon,Home,W,2.0,1.0,Estudiantes,,,53.0,,Miguel Ángel Torrén,4-2-3-1,Ariel Penel,Match Report,,,,,0.11,0.33,2.0,0.0,0.0,18.0,6.0,33.3,,,,2019,Argentinos Jun
19,2019-02-24,19:20,Primera Div,Matchweek 20,Sun,Away,D,0.0,0.0,Tucumán,,,52.0,,Miguel Ángel Torrén,4-2-3-1,Nicolás Lamolina,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.1,,,,2019,Argentinos Jun
20,2019-03-01,19:00,Primera Div,Matchweek 21,Fri,Away,W,3.0,2.0,San Lorenzo,,,35.0,,Miguel Ángel Torrén,4-2-3-1,Néstor Pitana,Match Report,,,,,0.27,0.75,3.0,0.0,0.0,11.0,4.0,36.4,,,,2019,Argentinos Jun
21,2019-03-11,21:10,Primera Div,Matchweek 22,Mon,Home,D,0.0,0.0,Vélez Sarsf,,,41.0,,Miguel Ángel Torrén,4-2-3-1,Patricio Loustau,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.1,,,,2019,Argentinos Jun
22,2019-03-16,17:45,Primera Div,Matchweek 23,Sat,Away,W,3.0,2.0,San Martín SJ,,,56.0,,Miguel Ángel Torrén,4-2-3-1,Jorge Baliño,Match Report,,,,,0.3,0.6,3.0,0.0,0.0,10.0,5.0,50.0,,,,2019,Argentinos Jun
23,2019-03-31,13:15,Primera Div,Matchweek 24,Sun,Home,L,0.0,2.0,Rosario Cent,,,61.0,,Miguel Ángel Torrén,4-2-3-1,Leandro Rey Hilfer,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,26.0,7.0,26.9,,,,2019,Argentinos Jun
24,2019-04-07,15:15,Primera Div,Matchweek 25,Sun,Away,L,1.0,2.0,Patronato,,,67.0,,Gabriel Hauche,4-2-3-1,Fernando Rapallini,Match Report,,,,,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,,,,2019,Argentinos Jun
25,,,,,,,,,,,,,,,,,,,,,,,0.04,0.17,17.0,1.0,1.0,369.0,96.0,26.0,,,,2019,Argentinos Jun
0,2017-08-27,18:05,Primera Div,Matchweek 1,Sun,Home,W,3.0,0.0,Club Olimpo,,,72.0,,Fernando Gago,4-3-3,Néstor Pitana,Match Report,,,,,0.14,0.25,3.0,1.0,1.0,14.0,8.0,57.1,,,,2018,Boca Juniors
1,2017-09-10,20:05,Primera Div,Matchweek 2,Sun,Away,W,1.0,0.0,Lanús,,,58.0,,Fernando Gago,4-3-3,Fernando Echenique,Match Report,,,,,0.13,0.25,1.0,0.0,0.0,8.0,4.0,50.0,,,,2018,Boca Juniors
2,2017-09-17,18:05,Primera Div,Matchweek 3,Sun,Home,W,4.0,1.0,Godoy Cruz,,,60.0,,Fernando Gago,4-3-3,Germán Delfino,Match Report,,,,,0.24,0.4,4.0,0.0,0.0,17.0,10.0,58.8,,,,2018,Boca Juniors
3,2017-09-23,18:05,Primera Div,Matchweek 4,Sat,Away,W,4.0,0.0,Vélez Sarsf,,,44.0,,Fernando Gago,4-3-3,Fernando Espinoza,Match Report,,,,,0.43,0.75,3.0,0.0,0.0,7.0,4.0,57.1,,,,2018,Boca Juniors
4,2017-10-01,18:05,Primera Div,Matchweek 5,Sun,Home,W,1.0,0.0,Chacarita,,,36.0,,Fernando Gago,4-3-3,Néstor Pitana,Match Report,,,,,0.14,0.5,1.0,0.0,0.0,7.0,2.0,28.6,,,,2018,Boca Juniors
5,2017-10-15,20:05,Primera Div,Matchweek 6,Sun,Away,W,2.0,0.0,Patronato,,,63.0,,Pablo Pérez,4-3-3,Facundo Tello,Match Report,,,,,0.13,0.5,2.0,0.0,0.0,16.0,4.0,25.0,,,,2018,Boca Juniors
6,2017-10-29,18:05,Primera Div,Matchweek 7,Sun,Home,W,4.0,0.0,Belgrano,,,55.0,,Pablo Pérez,4-3-3,Silvio Trucco,Match Report,,,,,0.2,0.5,3.0,0.0,0.0,15.0,6.0,40.0,,,,2018,Boca Juniors
7,2017-11-05,18:05,Primera Div,Matchweek 8,Sun,Away,W,2.0,1.0,River Plate,,,37.0,,Pablo Pérez,4-3-3,Néstor Pitana,Match Report,,,,,0.18,0.4,2.0,0.0,0.0,11.0,5.0,45.5,,,,2018,Boca Juniors
8,2017-11-19,19:15,Primera Div,Matchweek 9,Sun,Home,L,1.0,2.0,Racing Club,,,72.0,,Pablo Pérez,4-3-3,Darío Herrera,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,17.0,3.0,17.6,,,,2018,Boca Juniors
9,2017-11-26,21:30,Primera Div,Matchweek 10,Sun,Away,L,0.0,1.0,Rosario Cent,,,61.0,,Pablo Pérez,4-3-3,Patricio Loustau,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,,,,2018,Boca Juniors
10,2017-12-03,19:15,Primera Div,Matchweek 11,Sun,Home,W,2.0,0.0,Arsenal,,,57.0,,Santiago Vergini,4-3-3,Facundo Tello,Match Report,,,,,0.1,0.33,2.0,0.0,0.0,21.0,6.0,28.6,,,,2018,Boca Juniors
11,2017-12-10,21:30,Primera Div,Matchweek 12,Sun,Away,W,1.0,0.0,Estudiantes,,,61.0,,Pablo Pérez,4-3-3,Fernando Espinoza,Match Report,,,,,0.08,0.5,1.0,0.0,0.0,13.0,2.0,15.4,,,,2018,Boca Juniors
12,2018-01-27,21:30,Primera Div,Matchweek 13,Sat,Home,W,2.0,0.0,Colón,,,51.0,,Carlos Tevez,4-2-3-1,Federico Beligoy,Match Report,,,,,0.17,0.33,2.0,0.0,0.0,12.0,6.0,50.0,,,,2018,Boca Juniors
13,2018-02-04,19:15,Primera Div,Matchweek 14,Sun,Away,D,1.0,1.0,San Lorenzo,,,65.0,,Pablo Pérez,4-3-3,Silvio Trucco,Match Report,,,,,0.05,0.5,1.0,0.0,0.0,19.0,2.0,10.5,,,,2018,Boca Juniors
14,2018-02-11,19:15,Primera Div,Matchweek 15,Sun,Home,W,1.0,0.0,Temperley,,,59.0,,Carlos Tevez,4-4-2◆,Ariel Penel,Match Report,,,,,0.07,0.5,1.0,0.0,1.0,15.0,2.0,13.3,,,,2018,Boca Juniors
15,2018-02-18,21:30,Primera Div,Matchweek 16,Sun,Away,W,1.0,0.0,Banfield,,,66.0,,Carlos Tevez,4-3-3,Mauro Vigliano,Match Report,,,,,0.14,0.33,1.0,0.0,0.0,7.0,3.0,42.9,,,,2018,Boca Juniors
16,2018-02-25,19:15,Primera Div,Matchweek 17,Sun,Home,W,4.0,2.0,San Martín SJ,,,49.0,,Carlos Tevez,4-3-3,Diego Abal,Match Report,,,,,0.29,0.5,4.0,0.0,0.0,14.0,8.0,57.1,,,,2018,Boca Juniors
17,2018-03-05,21:15,Primera Div,Matchweek 18,Mon,Away,L,0.0,2.0,Argentinos Jun,,,52.0,,Santiago Vergini,4-3-3,Andrés Merlos,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,,,,2018,Boca Juniors
18,2018-03-10,19:15,Primera Div,Matchweek 19,Sat,Home,W,2.0,1.0,Tigre,,,57.0,,Pablo Pérez,4-3-3,Germán Delfino,Match Report,,,,,0.08,0.14,2.0,1.0,1.0,13.0,7.0,53.8,,,,2018,Boca Juniors
19,2018-03-18,17:45,Primera Div,Matchweek 20,Sun,Away,D,1.0,1.0,Tucumán,,,68.0,,Pablo Pérez,4-4-2◆,Darío Herrera,Match Report,,,,,0.06,0.17,1.0,0.0,0.0,17.0,6.0,35.3,,,,2018,Boca Juniors
20,2018-04-01,17:45,Primera Div,Matchweek 21,Sun,Home,W,2.0,1.0,Talleres,,,55.0,,Pablo Pérez,4-3-1-2,Federico Beligoy,Match Report,,,,,0.15,0.4,2.0,0.0,0.0,13.0,5.0,38.5,,,,2018,Boca Juniors
21,2018-04-07,20:00,Primera Div,Matchweek 22,Sat,Home,L,1.0,2.0,Defensa y Just,,,71.0,,Paolo Goltz,4-3-3,Fernando Rapallini,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,16.0,4.0,25.0,,,,2018,Boca Juniors
22,2018-04-15,20:00,Primera Div,Matchweek 23,Sun,Away,L,0.0,1.0,Independiente,,,53.0,,Pablo Pérez,4-3-3,Ariel Penel,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,,,,2018,Boca Juniors
23,2018-04-22,20:00,Primera Div,Matchweek 24,Sun,Home,W,3.0,1.0,Newell's OB,,,45.0,,Carlos Tevez,4-2-3-1,Juan Pompei,Match Report,,,,,0.3,0.6,3.0,0.0,0.0,10.0,5.0,50.0,,,,2018,Boca Juniors
24,2018-05-06,17:45,Primera Div,Matchweek 26,Sun,Home,W,2.0,0.0,CA Unión,,,59.0,,Carlos Tevez,4-4-2◆,Germán Delfino,Match Report,,,,,0.2,0.5,2.0,0.0,0.0,10.0,4.0,40.0,,,,2018,Boca Juniors
25,2018-05-09,19:15,Primera Div,Matchweek 25,Wed,Away,D,2.0,2.0,Gimnasia ELP,,,51.0,,Carlos Tevez,4-4-2◆,Facundo Tello,Match Report,,,,,0.33,0.67,2.0,0.0,0.0,6.0,3.0,50.0,,,,2018,Boca Juniors
26,2018-05-12,11:00,Primera Div,Matchweek 27,Sat,Away,D,3.0,3.0,CA Huracán,,,50.0,,Fernando Gago,4-3-3,Fernando Rapallini,Match Report,,,,,0.19,0.43,3.0,0.0,0.0,16.0,7.0,43.8,,,,2018,Boca Juniors
27,,,,,,,,,,,,,,,,,,,,,,,0.12,0.35,54.0,3.0,5.0,429.0,146.0,34.0,,,,2018,Boca Juniors
0,2017-08-27,14:05,Primera Div,Matchweek 1,Sun,Away,L,1.0,2.0,Tucumán,,,50.0,,Leonel Galeano,4-4-2,Jorge Baliño,Match Report,,,,,0.1,0.33,1.0,0.0,0.0,10.0,3.0,30.0,,,,2018,Godoy Cruz
1,2017-09-10,14:05,Primera Div,Matchweek 2,Sun,Home,W,2.0,1.0,Talleres,,,29.0,,Leonel Galeano,4-2-2-2,Darío Herrera,Match Report,,,,,0.14,0.4,2.0,0.0,0.0,14.0,5.0,35.7,,,,2018,Godoy Cruz
2,2017-09-17,18:05,Primera Div,Matchweek 3,Sun,Away,L,1.0,4.0,Boca Juniors,,,40.0,,Leonel Galeano,4-4-2,Germán Delfino,Match Report,,,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,,,,2018,Godoy Cruz
3,2017-09-23,20:05,Primera Div,Matchweek 4,Sat,Home,W,1.0,0.0,Independiente,,,34.0,,Leonel Galeano,4-4-2,Patricio Loustau,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,4.0,1.0,25.0,,,,2018,Godoy Cruz
4,2017-10-02,21:05,Primera Div,Matchweek 5,Mon,Away,D,0.0,0.0,Newell's OB,,,51.0,,Leonel Galeano,4-2-2-2,Andrés Merlos,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,,,,2018,Godoy Cruz
5,2017-10-15,14:05,Primera Div,Matchweek 6,Sun,Home,W,3.0,0.0,Gimnasia ELP,,,47.0,,Leonel Galeano,4-2-2-2,Silvio Trucco,Match Report,,,,,0.15,0.5,2.0,0.0,0.0,13.0,4.0,30.8,,,,2018,Godoy Cruz
6,2017-10-28,14:00,Primera Div,Matchweek 7,Sat,Away,L,0.0,2.0,CA Unión,,,56.0,,Leonel Galeano,4-4-2,Pablo Echavarría,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,,,,2018,Godoy Cruz
7,2017-11-03,21:05,Primera Div,Matchweek 8,Fri,Home,W,2.0,1.0,CA Huracán,,,44.0,,Leonel Galeano,4-2-3-1,Diego Abal,Match Report,,,,,0.25,1.0,2.0,0.0,0.0,8.0,2.0,25.0,,,,2018,Godoy Cruz
8,2017-11-20,19:15,Primera Div,Matchweek 9,Mon,Away,D,1.0,1.0,Club Olimpo,,,55.0,,Diego Viera,4-2-3-1,Ariel Penel,Match Report,,,,,0.06,0.2,1.0,0.0,0.0,16.0,5.0,31.3,,,,2018,Godoy Cruz
9,2017-11-23,19:15,Primera Div,Matchweek 12,Thu,Away,W,1.0,0.0,Vélez Sarsf,,,32.0,,Santiago García,4-4-2,Fernando Echenique,Match Report,,,,,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,,,,2018,Godoy Cruz
10,2017-12-01,19:15,Primera Div,Matchweek 11,Fri,Away,L,2.0,3.0,Defensa y Just,,,40.0,,Diego Viera,4-2-2-2,Hernán Mastrángelo,Match Report,,,,,0.14,0.5,2.0,0.0,0.0,14.0,4.0,28.6,,,,2018,Godoy Cruz
11,2018-01-26,19:00,Primera Div,Matchweek 13,Fri,Home,W,1.0,0.0,Chacarita,,,46.0,,Santiago García,4-1-4-1,Andrés Merlos,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,,,,2018,Godoy Cruz
12,2018-02-02,19:00,Primera Div,Matchweek 14,Fri,Away,D,0.0,0.0,Patronato,,,41.0,,Santiago García,3-4-3,Nicolás Lamolina,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,15.0,5.0,33.3,,,,2018,Godoy Cruz
13,2018-02-07,21:30,Primera Div,Matchweek 10,Wed,Home,W,4.0,1.0,Lanús,,,41.0,,Santiago García,4-3-3,Darío Herrera,Match Report,,,,,0.2,0.43,4.0,1.0,1.0,15.0,7.0,46.7,,,,2018,Godoy Cruz
14,2018-02-11,17:00,Primera Div,Matchweek 15,Sun,Home,W,2.0,1.0,Belgrano,,,53.0,,Santiago García,4-3-3,Pablo Dóvalo,Match Report,,,,,0.18,0.33,2.0,0.0,0.0,11.0,6.0,54.5,,,,2018,Godoy Cruz
15,2018-02-18,19:15,Primera Div,Matchweek 16,Sun,Away,D,2.0,2.0,River Plate,,,34.0,,Santiago García,4-2-3-1,Jorge Baliño,Match Report,,,,,0.33,1.0,2.0,0.0,0.0,6.0,2.0,33.3,,,,2018,Godoy Cruz
16,2018-02-23,21:15,Primera Div,Matchweek 17,Fri,Home,L,1.0,2.0,Racing Club,,,39.0,,Santiago García,4-2-3-1,Hernán Mastrángelo,Match Report,,,,,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,,,,2018,Godoy Cruz
17,2018-03-03,19:15,Primera Div,Matchweek 18,Sat,Away,W,2.0,1.0,Rosario Cent,,,45.0,,Santiago García,4-2-3-1,Fernando Echenique,Match Report,,,,,0.15,0.5,2.0,0.0,0.0,13.0,4.0,30.8,,,,2018,Godoy Cruz
18,2018-03-09,19:00,Primera Div,Matchweek 19,Fri,Home,W,1.0,0.0,Arsenal,,,53.0,,Diego Viera,4-2-3-1,Nicolás Lamolina,Match Report,,,,,0.11,0.25,1.0,0.0,0.0,9.0,4.0,44.4,,,,2018,Godoy Cruz
19,2018-03-18,15:30,Primera Div,Matchweek 20,Sun,Away,W,1.0,0.0,Estudiantes,,,31.0,,Diego Viera,4-2-3-1,Héctor Paletta,Match Report,,,,,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,,,,2018,Godoy Cruz
20,2018-04-02,21:15,Primera Div,Matchweek 21,Mon,Home,W,2.0,1.0,Colón,,,40.0,,Santiago García,4-2-3-1,Fernando Rapallini,Match Report,,,,,0.14,1.0,2.0,0.0,0.0,14.0,2.0,14.3,,,,2018,Godoy Cruz
21,2018-04-08,11:00,Primera Div,Matchweek 22,Sun,Away,W,5.0,0.0,San Lorenzo,,,38.0,,Santiago García,4-2-3-1,Ariel Penel,Match Report,,,,,0.27,0.5,4.0,0.0,0.0,15.0,8.0,53.3,,,,2018,Godoy Cruz
22,2018-04-14,13:15,Primera Div,Matchweek 23,Sat,Home,W,3.0,0.0,Temperley,,,53.0,,Santiago García,4-2-3-1,Diego Abal,Match Report,,,,,0.14,0.43,3.0,0.0,0.0,21.0,7.0,33.3,,,,2018,Godoy Cruz
23,2018-04-21,17:45,Primera Div,Matchweek 24,Sat,Away,D,1.0,1.0,Banfield,,,50.0,,Santiago García,4-2-3-1,Federico Beligoy,Match Report,,,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,,,,2018,Godoy Cruz
24,2018-04-27,21:15,Primera Div,Matchweek 25,Fri,Home,W,2.0,0.0,San Martín SJ,,,42.0,,Santiago García,4-2-3-1,Germán Delfino,Match Report,,,,,0.33,0.67,2.0,0.0,0.0,6.0,3.0,50.0,,,,2018,Godoy Cruz
25,2018-05-05,13:15,Primera Div,Matchweek 26,Sat,Away,W,2.0,1.0,Argentinos Jun,,,32.0,,Santiago García,4-2-3-1,Patricio Loustau,Match Report,,,,,0.1,0.2,2.0,1.0,1.0,10.0,5.0,50.0,,,,2018,Godoy Cruz
26,2018-05-13,17:45,Primera Div,Matchweek 27,Sun,Home,W,2.0,0.0,Tigre,,,42.0,,Santiago García,4-2-3-1,Néstor Pitana,Match Report,,,,,0.17,0.4,2.0,0.0,0.0,12.0,5.0,41.7,,,,2018,Godoy Cruz
27,,,,,,,,,,,,,,,,,,,,,,,0.12,0.37,43.0,3.0,3.0,325.0,108.0,33.2,,,,2018,Godoy Cruz
0,2017-08-27,16:05,Primera Div,Matchweek 1,Sun,Home,D,1.0,1.0,Racing Club,,,56.0,,Nicolás Blandi,4-2-3-1,Fernando Echenique,Match Report,,,,,0.1,0.5,1.0,0.0,0.0,10.0,2.0,20.0,,,,2018,San Lorenzo
1,2017-09-10,16:05,Primera Div,Matchweek 2,Sun,Away,D,0.0,0.0,Rosario Cent,,,30.0,,Sebastián Torrico,4-1-4-1,Patricio Loustau,Match Report,,,,,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,,,,2018,San Lorenzo
2,2017-09-16,18:05,Primera Div,Matchweek 3,Sat,Home,W,1.0,0.0,Arsenal,,,54.0,,Leandro Romagnoli,4-1-4-1,Federico Beligoy,Match Report,,,,,0.08,0.33,1.0,0.0,0.0,12.0,3.0,25.0,,,,2018,San Lorenzo
3,2017-09-25,21:05,Primera Div,Matchweek 4,Mon,Away,W,3.0,1.0,Estudiantes,,,49.0,,Nicolás Blandi,4-1-3-2,Ariel Penel,Match Report,,,,,0.25,0.6,3.0,0.0,0.0,12.0,5.0,41.7,,,,2018,San Lorenzo
4,2017-09-30,14:05,Primera Div,Matchweek 5,Sat,Home,D,0.0,0.0,Colón,,,56.0,,Nicolás Blandi,4-2-3-1,Fernando Espinoza,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,,,,2018,San Lorenzo
5,2017-10-13,21:05,Primera Div,Matchweek 6,Fri,Home,W,3.0,1.0,Defensa y Just,,,37.0,,Nicolás Blandi,4-3-2-1,Nicolás Lamolina,Match Report,,,,,0.25,0.5,3.0,0.0,0.0,12.0,6.0,50.0,,,,2018,San Lorenzo
6,2017-10-29,16:05,Primera Div,Matchweek 7,Sun,Away,W,2.0,0.0,Temperley,,,49.0,,Nicolás Blandi,4-3-2-1,Mauro Vigliano,Match Report,,,,,0.18,0.4,2.0,0.0,0.0,11.0,5.0,45.5,,,,2018,San Lorenzo
7,2017-11-04,16:15,Primera Div,Matchweek 8,Sat,Home,L,0.0,1.0,Banfield,,,64.0,,Nicolás Blandi,4-3-2-1,Germán Delfino,Match Report,,,,,0.0,0.0,0.0,0.0,1.0,12.0,3.0,25.0,,,,2018,San Lorenzo
8,2017-11-18,19:15,Primera Div,Matchweek 9,Sat,Away,W,3.0,1.0,San Martín SJ,,,43.0,,Leandro Romagnoli,4-3-2-1,Fernando Rapallini,Match Report,,,,,0.18,0.43,3.0,0.0,0.0,17.0,7.0,41.2,,,,2018,San Lorenzo
9,2017-11-25,19:15,Primera Div,Matchweek 10,Sat,Home,W,1.0,0.0,Argentinos Jun,,,37.0,,Nicolás Blandi,4-3-1-2,Hernán Mastrángelo,Match Report,,,,,0.17,0.33,1.0,0.0,0.0,6.0,3.0,50.0,,,,2018,San Lorenzo
10,2017-11-30,19:15,Primera Div,Matchweek 12,Thu,Home,W,2.0,0.0,Tucumán,,,51.0,,Leandro Romagnoli,4-2-3-1,Ariel Penel,Match Report,,,,,0.18,0.67,2.0,0.0,0.0,11.0,3.0,27.3,,,,2018,San Lorenzo
11,2017-12-03,17:00,Primera Div,Matchweek 11,Sun,Away,W,2.0,1.0,Tigre,,,49.0,,Nicolás Blandi,4-1-3-2,Fernando Echenique,Match Report,,,,,0.4,0.67,2.0,0.0,0.0,5.0,3.0,60.0,,,,2018,San Lorenzo
12,2018-01-26,21:15,Primera Div,Matchweek 13,Fri,Away,L,0.0,2.0,Talleres,,,46.0,,Nicolás Blandi,4-3-1-2,Facundo Tello,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,,,,2018,San Lorenzo
13,2018-02-04,19:15,Primera Div,Matchweek 14,Sun,Home,D,1.0,1.0,Boca Juniors,,,35.0,,Nicolás Blandi,4-2-3-1,Silvio Trucco,Match Report,,,,,0.07,0.5,1.0,0.0,0.0,15.0,2.0,13.3,,,,2018,San Lorenzo
14,2018-02-17,17:00,Primera Div,Matchweek 16,Sat,Home,W,1.0,0.0,Newell's OB,,,38.0,,Nicolás Blandi,4-4-1-1,Néstor Pitana,Match Report,,,,,0.13,1.0,1.0,0.0,0.0,8.0,1.0,12.5,,,,2018,San Lorenzo
15,2018-02-26,21:15,Primera Div,Matchweek 17,Mon,Away,L,0.0,1.0,Gimnasia ELP,,,52.0,,Nicolás Blandi,4-1-3-2,Federico Beligoy,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,,,,2018,San Lorenzo
16,2018-03-03,17:00,Primera Div,Matchweek 18,Sat,Home,D,0.0,0.0,CA Unión,,,57.0,,Nicolás Blandi,4-4-2◆,Fernando Rapallini,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,,,,2018,San Lorenzo
17,2018-03-11,17:00,Primera Div,Matchweek 19,Sun,Away,D,1.0,1.0,CA Huracán,,,58.0,,Nicolás Blandi,4-1-3-2,Fernando Echenique,Match Report,,,,,0.1,0.17,1.0,0.0,0.0,10.0,6.0,60.0,,,,2018,San Lorenzo
18,2018-03-17,17:45,Primera Div,Matchweek 20,Sat,Home,W,2.0,0.0,Club Olimpo,,,56.0,,Leandro Romagnoli,4-3-1-2,Nicolás Lamolina,Match Report,,,,,0.13,0.29,2.0,0.0,0.0,16.0,7.0,43.8,,,,2018,San Lorenzo
19,2018-04-01,20:00,Primera Div,Matchweek 21,Sun,Away,W,2.0,0.0,Lanús,,,33.0,,Leandro Romagnoli,4-3-1-2,Hernán Mastrángelo,Match Report,,,,,0.11,0.5,1.0,0.0,0.0,9.0,2.0,22.2,,,,2018,San Lorenzo
20,2018-04-04,20:00,Primera Div,Matchweek 15,Wed,Away,W,1.0,0.0,Independiente,,,34.0,,Nicolás Blandi,4-1-3-2,Patricio Loustau,Match Report,,,,,0.07,0.2,1.0,0.0,0.0,14.0,5.0,35.7,,,,2018,San Lorenzo
21,2018-04-08,11:00,Primera Div,Matchweek 22,Sun,Home,L,0.0,5.0,Godoy Cruz,,,62.0,,Leandro Romagnoli,4-4-2◆,Ariel Penel,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,9.0,1.0,11.1,,,,2018,San Lorenzo
22,2018-04-16,21:15,Primera Div,Matchweek 23,Mon,Away,D,2.0,2.0,Vélez Sarsf,,,41.0,,Nicolás Blandi,4-4-1-1,Fernando Espinoza,Match Report,,,,,0.12,0.5,2.0,0.0,0.0,17.0,4.0,23.5,,,,2018,San Lorenzo
23,2018-04-21,20:00,Primera Div,Matchweek 24,Sat,Home,W,1.0,0.0,Chacarita,,,47.0,,Fabricio Coloccini,4-4-1-1,Andrés Merlos,Match Report,,,,,0.07,1.0,1.0,0.0,0.0,14.0,1.0,7.1,,,,2018,San Lorenzo
